PL_Code,Description,Current_Stock,Inventory_Value,Days_Since_Movement,Depot
539878150014,RELAY QS3,0.0,0.0,1642,SSE/SRM/SIG/MDU087221-S AND T-SR
539875010011,PROTO TYPE PANEL WITH ROAD STATION,0.0,0.0,1651,SSE/SRM/SIG/MDU087221-S AND T-SR
539874840012,TX/RX COIL,0.0,0.0,1493,SSE/SRM/SIG/MDU087221-S AND T-SR
539874800014,INSULATION BUSHES FOR D BRACKET,0.0,0.0,1418,SSE/SRM/SIG/MDU087221-S AND T-SR
539874780015,DEFLECTOR PLATE,0.0,0.0,1502,SSE/SRM/SIG/MDU087221-S AND T-SR
539874770010,CABLE 60 CORE X 1SQ.MM COPPER,0.0,0.0,1630,SSE/SRM/SIG/MDU087221-S AND T-SR
539871530012,DC-DC CONVERTER WITH CABINET,0.0,0.0,1714,SSE/SRM/SIG/MDU087221-S AND T-SR
539870270018,INSULATION FOR ROD JOINT,0.0,0.0,864,SSE/SRM/SIG/MDU087221-S AND T-SR
539868320014,CIRCUIT CONTROLLER 4WAY/8WAY,0.0,0.0,1719,SSE/SRM/SIG/MDU087221-S AND T-SR
539863930010,MONO BLOCK BATTERY 12V/130AH,0.0,0.0,1700,SSE/SRM/SIG/MDU087221-S AND T-SR
539820840010,CABLE PVC 6 QUAD,0.0,0.0,1465,SSE/SRM/SIG/MDU087221-S AND T-SR
539819560013,SPD CLASS 'C' 110V AC,0.0,0.0,927,SSE/SRM/SIG/MDU087221-S AND T-SR
539818410019,DIGITAL VOICE ANNOUNCIATOR HORN,0.0,0.0,1105,SSE/SRM/SIG/MDU087221-S AND T-SR
539818400014,DIGITAL VOICE ANNOUNCIATOR DRIVER UNIT,0.0,0.0,1093,SSE/SRM/SIG/MDU087221-S AND T-SR
539818390010,DIGITAL VOICE ANNOUNCIATOR AMPLIFIER,0.0,0.0,927,SSE/SRM/SIG/MDU087221-S AND T-SR
539816730011,GROUND CONNECTION ROD FOR IRS POINT MACHINE,0.0,0.0,1699,SSE/SRM/SIG/MDU087221-S AND T-SR
539816720017,CLS 3 ASPECT,0.0,0.0,898,SSE/SRM/SIG/MDU087221-S AND T-SR
56010011,BLOCK INSTT DOUBLE LINE (SGE),0.0,0.0,790,SSE/SRM/SIG/MDU087221-S AND T-SR
460501380016,RELAYS,0.0,0.0,1224,SSE/S/SRM/TPJ077355-S AND T-SR
782000671489,POLYTHENE JAR,0.0,0.0,1319,SSE/S/SRM/TPJ077355-S AND T-SR
56301704,ROTARY LOCKING TYPE POINT MACHINE GROUND CONNECTION,0.0,0.0,1224,SSE/S/SRM/TPJ077355-S AND T-SR
470200013894,DIESEL GENERATORS 15KVA,0.0,0.0,792,SSE/S/SRM/TPJ077355-S AND T-SR
409002460100,empty cable drum,0.0,0.0,1177,SSE/S/SRM/TPJ077355-S AND T-SR
401107570017,"PVC Flexible Cable wire 10 sq mm Cross Section Multi stranded wire copper Conductors , of ....",0.0,0.0,1070,SSE/S/SRM/TPJ077355-S AND T-SR
470200013535,Diesel Generator 6KVA.,0.0,0.0,1226,SSE/S/SRM/TPJ077355-S AND T-SR
560400131644,SVPD (Released),0.0,0.0,1290,SSE/S/SRM/TPJ077355-S AND T-SR
565172832299,Released Relay frames,0.0,0.0,1291,SSE/S/SRM/TPJ077355-S AND T-SR
539823821038,SM SLIDE (RELEASED),0.0,0.0,1291,SSE/S/SRM/TPJ077355-S AND T-SR
553000030160,HAND PLUNGER LOCK,0.0,0.0,1070,SSE/S/SRM/TPJ077355-S AND T-SR
539897740010,TLBI WITH UFSBI,0.0,0.0,1048,SSE/SRM/SIG/MDU087221-S AND T-SR
539893740015,UPGRADATION OF HASSDAC SYSTEM VERSION FROM  S002 TO VERSION S003 OF G.G.TRONICS,0.0,0.0,1549,SSE/SRM/SIG/MDU087221-S AND T-SR
539886200011,DC MOTOR(POINT),0.0,0.0,908,SSE/SRM/SIG/MDU087221-S AND T-SR
539880670017,RELAY QN 1 8F/8B 50 VOLTS DC,0.0,0.0,1630,SSE/SRM/SIG/MDU087221-S AND T-SR
45174404,HYDROMETER ASSEMBLY COMPLETE AS PER SEL DRG 126 CONSISTING OF (1) HYDROMETER GRADUATED FR....,0.0,0.0,1245,SSE/SRM/SIG/MDU087221-S AND T-SR
40070980,"PVC INSULATED,4CORE, 25 SQ.mm PVC SHEATHED, UNARMOURED FLEXIBLE COPPER CABLE (354/0.3mm) T....",0.0,0.0,879,SSE/SRM/SIG/MDU087221-S AND T-SR
40070013,CABLE PVC COPPER 3/.7MMBLAC,0.0,0.0,1076,SSE/SRM/SIG/MDU087221-S AND T-SR
539824990014,LED RED WITH CURRENT REGULATOR,0.0,0.0,1790,SSE/SRM/SIG/MDU087221-S AND T-SR
539824970015,ELECTRONIC PUSH BUTTON TELEPHONE,0.0,0.0,1542,SSE/SRM/SIG/MDU087221-S AND T-SR
539824910018,RELAY RACK TO HOLD 100 RELAYS,0.0,0.0,1541,SSE/SRM/SIG/MDU087221-S AND T-SR
539824870010,CABLE 10 PAIR,0.0,0.0,977,SSE/SRM/SIG/MDU087221-S AND T-SR
539823780012,THREE ASPECT MAIN LED SIGNAL,0.0,0.0,1755,SSE/SRM/SIG/MDU087221-S AND T-SR
539823770018,TWO ASPECT MAIN LED SIGNAL,0.0,0.0,1755,SSE/SRM/SIG/MDU087221-S AND T-SR
539823170015,RESET BOX CEL MAKE,0.0,0.0,1838,SSE/SRM/SIG/MDU087221-S AND T-SR
539812930017,PUSH SWITCH FOR TLB INSTRUMENT,0.0,0.0,1205,SSE/SRM/SIG/MDU087221-S AND T-SR
539812830011,BOX GRS HALF SIZE 1/2,0.0,0.0,1744,SSE/SRM/SIG/MDU087221-S AND T-SR
539812810012,CONDENSER UNIT FOR TLB UNIT.NO.IV,0.0,0.0,1259,SSE/SRM/SIG/MDU087221-S AND T-SR
539812800018,CONDENSER UNIT FOR TLB UNIT.III,0.0,0.0,1259,SSE/SRM/SIG/MDU087221-S AND T-SR
539812790013,CONDENSER UNIT FOR TLB UNIT.II,0.0,0.0,1259,SSE/SRM/SIG/MDU087221-S AND T-SR
539812780019,CONDENSER UNIT FOR TLB UNIT NO.1,0.0,0.0,1259,SSE/SRM/SIG/MDU087221-S AND T-SR
539812760010,BOX GRS FULL (RTU TYPE),0.0,0.0,1003,SSE/SRM/SIG/MDU087221-S AND T-SR
539812750015,RX COIL AMPLITUDE,0.0,0.0,1836,SSE/SRM/SIG/MDU087221-S AND T-SR
539812740010,TX COIL AMPLITUDE,0.0,0.0,1839,SSE/SRM/SIG/MDU087221-S AND T-SR
539812670019,ELECTRONIC PUSH BUTTON TELEPHONE 1+1,0.0,0.0,1612,SSE/SRM/SIG/MDU087221-S AND T-SR
539812660014,CLS POLE,0.0,0.0,1129,SSE/SRM/SIG/MDU087221-S AND T-SR
52156618,BATTERY CHARGER 230V AC / 24V DC 20 AMPS TO RDSO SPECN.IRS.S.86/2000 AMENDMENT NO.4 OR LAT....,0.0,0.0,972,SSE/SRM/SIG/MDU087221-S AND T-SR
52156576,BATTERY CHARGER 230V AC 110V DC 30 AMPS SPECN.No.IRS-S-86/2000 WITH AMENDMENT - 4. OR LATE....,0.0,0.0,1971,SSE/SRM/SIG/MDU087221-S AND T-SR
47200054,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,0.0,0.0,801,SSE/SRM/SIG/MDU087221-S AND T-SR
72010332,LIGHT POWER HACKSAW BLADE HIGH SPEED TO SIZE 400 mm LONG  x 25 mm WIDTH X 1.25 / 2.5mm TO ....,0.0,0.0,963,SSE/SRM/SIG/MDU087221-S AND T-SR
72010058,High speed steel hand hack saw blades to size 300mm x 12.5mm x 0.63 x 14 TPI (teeth per in....,0.0,0.0,1934,SSE/SRM/SIG/MDU087221-S AND T-SR
71080545,"STREET BROOMS (Malar), PADAL MADE WITH BROOMSTICKS 68 cms to 70cms LONG WITH  THICK END  A....",0.0,0.0,963,SSE/SRM/SIG/MDU087221-S AND T-SR
71010361,"BRUSHES, PAINTS & VARNISHES, FLAT SIZE 63mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS:....",0.0,0.0,853,SSE/SRM/SIG/MDU087221-S AND T-SR
71010336,"BRUSHES, PAINTS & VARNISHES, FLAT, SIZE 25mm OF VULCANIZED RUBBER SETTING TYPE TO SPECN.IS....",0.0,0.0,1934,SSE/SRM/SIG/MDU087221-S AND T-SR
71010324,BRUSHES PAINT and VARNISH FLAT SIZE 12 MM TO IS: 384(part -1) ;2012(or) LATEST AND BRISTLE....,0.0,0.0,1934,SSE/SRM/SIG/MDU087221-S AND T-SR
539851480015,SHIRT CLOTH GREY,0.0,0.0,837,SSE/SRM/SIG/MDU087221-S AND T-SR
539851470010,SAREES BLUE,0.0,0.0,837,SSE/SRM/SIG/MDU087221-S AND T-SR
539851450011,SUIT DARK GREY 1.5M,0.0,0.0,837,SSE/SRM/SIG/MDU087221-S AND T-SR
539839010018,Empty cable drum,0.0,0.0,1164,SSE/SRM/SIG/MDU087221-S AND T-SR
539823320013,PAINT RED OXIDE,0.0,0.0,1808,SSE/SRM/SIG/MDU087221-S AND T-SR
500500680030,HALF SPLIT DWC PIPE,0.0,0.0,1053,SSE/SRM/SIG/MDU087221-S AND T-SR
469032821007,EMPTY BARREL   210 lit. CAP,0.0,0.0,881,SSE/SRM/SIG/MDU087221-S AND T-SR
539813000010,TELEPHONE LIGHT WEIGHT PORTABLE CONTROL PHONE,0.0,0.0,1542,SSE/SRM/SIG/MDU087221-S AND T-SR
539812970015,RELAY QT2,0.0,0.0,866,SSE/SRM/SIG/MDU087221-S AND T-SR
83051661,G-49  (ATTENDANCE REGISTER) (P.L.NO.83051661)SIZE 28.5CMS X 26 CMS (FINISHED) (PLUS/MINUS ....,0.0,0.0,740,SSE/SRM/SIG/MDU087221-S AND T-SR
83041849,PAPER CARBON PENCIL 20.5 X 33 CM BLUE COLOUR SIMILAR TO KORES SAPPHIRE BRAND IS. 3450/1976....,0.0,0.0,1969,SSE/SRM/SIG/MDU087221-S AND T-SR
81050525,LIQUID HAND WASH OF BRAND MEDIMIX(OR) HOMOCOL (OR) DETTOL (OR) LIFEBUOY WITH A PERFUME OF ....,0.0,0.0,963,SSE/SRM/SIG/MDU087221-S AND T-SR
81033515,NAPTHALENE WHITE BALLS PACKED IN POLYTHENE BAGS TO CONTAIN 250 GRAMS TO SPECN.539/1965 OR ....,0.0,0.0,1934,SSE/SRM/SIG/MDU087221-S AND T-SR
80010714,AXLE OIL MEDIUM TO IS:1628/1986.,0.0,0.0,1067,SSE/SRM/SIG/MDU087221-S AND T-SR
80010295,"INTERNAL COMBUSTION ENGINE CRANK CASE OILS - Gr. SAE-40 TO IS: 13656/2002, TYPE EDL-2 (API....",0.0,0.0,1934,SSE/SRM/SIG/MDU087221-S AND T-SR
79511843,WASTE COTTON WHITE UNTEASED  TO IS. 6612/79 OR LATEST.,0.0,0.0,1539,SSE/SRM/SIG/MDU087221-S AND T-SR
79511740,WASTE COTTON COLOURED TO IS 5485/80 OR LATEST.,0.0,0.0,1972,SSE/SRM/SIG/MDU087221-S AND T-SR
79338677,HONEY COMB TOWELS WHITE BLEACHED IS.854/91 VARIETY NO 3 OR IS.859/79 VARIETY NO 2 IN SIZE ....,0.0,0.0,1506,SSE/SRM/SIG/MDU087221-S AND T-SR
79047026,"BLOUSE TERRI COTTON LIGHT BLUE SHADE 67/33, 88/91 CM WIDE IN 0.80 MTR IS.15852/2009. EACH ....",0.0,0.0,837,SSE/SRM/SIG/MDU087221-S AND T-SR
77093306,PAINT ALUMINIUM FOR GENERAL PURPOSE IN DUAL CONTAINER TO IS:2339/1963 (reaffirmed 2009) Am....,0.0,0.0,1543,SSE/SRM/SIG/MDU087221-S AND T-SR
77091310,"PAINT READY MIXED RED OXIDE (ISC 446) BRUSHING, FINISHING, GLOSSY FOR GENERAL PURPOSES TO ....",0.0,0.0,1630,SSE/SRM/SIG/MDU087221-S AND T-SR
77034454,"ENAMEL, SYNTHETIC, EXTERIOR, FINISHING, 'BLACK'. SPECIFICATION: IS:8662\04 & ICF\MD\SPEC-0....",0.0,0.0,1543,SSE/SRM/SIG/MDU087221-S AND T-SR
759084543666,SAFETY HELMET,0.0,0.0,844,SSE/SRM/SIG/MDU087221-S AND T-SR
75544453,TWINE COUNTRY JUTE 3PLY TO IS.SPECN.NO.1912/84 VARIETY NO.6.,0.0,0.0,963,SSE/SRM/SIG/MDU087221-S AND T-SR
567921890021,MODIFIED POINT TEST GAUGE,0.0,0.0,734,SSE/SRM/SIG/MDU087221-S AND T-SR
565094341898,MS Box for LC Gate Switch,0.0,0.0,1020,SSE/SRM/SIG/MDU087221-S AND T-SR
560101300018,SPRING TENSION ADJUSTER FOR DOUBLE LINE BLOCK INSTRUMENT,0.0,0.0,796,SSE/SRM/SIG/MDU087221-S AND T-SR
551200010110,Spring for E Type LOCKS.,0.0,0.0,1056,SSE/SRM/SIG/MDU087221-S AND T-SR
539880200013,ARROW PLATE FOR SIGNAL,0.0,0.0,1639,SSE/SRM/SIG/MDU087221-S AND T-SR
539875210012,Spring for 'E Type Lock,0.0,0.0,1088,SSE/SRM/SIG/MDU087221-S AND T-SR
92111002,"HIGH SPEED DIESEL (HSD): IS:1460-2005 (5th Revision or latest) Amendment No.3, Sept, 12",0.0,0.0,1802,SSE/SRM/SIG/MDU087221-S AND T-SR
83904839,TAG COTTON WHITE 30 CMS LONG IN BUNDLES OF 100 NOS. EACH (SHOE LACE PATTERN) CSO/M.077).,0.0,0.0,963,SSE/SRM/SIG/MDU087221-S AND T-SR
83903112,"PINS IN PACKETS OF 25 GMS, PLATED 2.5 CM LONG IS.5653/88 TO CSO/VOC NO. M.046.",0.0,0.0,963,SSE/SRM/SIG/MDU087221-S AND T-SR
83902314,OFFICE PASTE IN 75CC A BOTTLE TO IS 2257/62 TO CSO/VOC NO M.036.,0.0,0.0,963,SSE/SRM/SIG/MDU087221-S AND T-SR
83151412,STATIONERY LACES TAG COTTON 100 CMS LONG TO IS.8499/88.,0.0,0.0,963,SSE/SRM/SIG/MDU087221-S AND T-SR
83058618,"PAD DRAFT (100 SHEETS EACH) OF WHITE PRINTING PAPER R A4 SIZE,60 GSM TO IS.1848 AND THE BR....",0.0,0.0,963,SSE/SRM/SIG/MDU087221-S AND T-SR
83054110,"ENVELOPES MADE OF BROWN WRAPPER DOUBLE IMPERIAL, RIBBED KRAFT TO SIZE 26 X 11 CM. (10 1/2""....",0.0,0.0,963,SSE/SRM/SIG/MDU087221-S AND T-SR
539870540010,CRIMMING TOOL,0.0,0.0,1724,SSE/SRM/SIG/MDU087221-S AND T-SR
539861920012,BATTEY OPERATED DRILLING MACHINE,0.0,0.0,1630,SSE/SRM/SIG/MDU087221-S AND T-SR
539861910018,LIGHT DUTY DRILLING MACHINE,0.0,0.0,866,SSE/SRM/SIG/MDU087221-S AND T-SR
539874930013,ROLLER GUIDE BOTTOM,0.0,0.0,1579,SSE/SRM/SIG/MDU087221-S AND T-SR
539874900010,E TYPE LOCK WARD NUMBER 3,0.0,0.0,1314,SSE/SRM/SIG/MDU087221-S AND T-SR
539874890015,E TYPE LOCK WARD NUMBER 2,0.0,0.0,1493,SSE/SRM/SIG/MDU087221-S AND T-SR
539874880010,E TYPE LOCK WARD NUMBER 1,0.0,0.0,1579,SSE/SRM/SIG/MDU087221-S AND T-SR
539872260016,POINT TEST GAUGE,0.0,0.0,951,SSE/SRM/SIG/MDU087221-S AND T-SR
539825830018,DRILL BIT 9/32 (7.2MM),0.0,0.0,1699,SSE/SRM/SIG/MDU087221-S AND T-SR
539825650016,GOODS WARNING BOARD,0.0,0.0,1005,SSE/SRM/SIG/MDU087221-S AND T-SR
589800030018,SPECIAL SPANNER FOR MAINTANENCE OF ELECTRICAL POINT MACHINE GROUND CONNECTION,0.0,0.0,796,SSE/SRM/SIG/MDU087221-S AND T-SR
539885540010,OFFICE TABLE FOR SSE,0.0,0.0,1340,SSE/SRM/SIG/MDU087221-S AND T-SR
539885530015,TARPAULINE,0.0,0.0,1587,SSE/SRM/SIG/MDU087221-S AND T-SR
539885520010,COMPUTER TABLE,0.0,0.0,954,SSE/SRM/SIG/MDU087221-S AND T-SR
539885500011,CHAIR FOR VISITOR,0.0,0.0,850,SSE/SRM/SIG/MDU087221-S AND T-SR
539885490017,CHAIR FOR STAFF(REVOLVING CHAIR),0.0,0.0,850,SSE/SRM/SIG/MDU087221-S AND T-SR
539885480012,CHAIR FOR SSE (REVOLVING CHAIR),0.0,0.0,850,SSE/SRM/SIG/MDU087221-S AND T-SR
539879120017,"DESKTOP COMPUTER with accessories (DELL monitor, CPU, Speakers, Keyboard, Mouse,  computer....",0.0,0.0,1346,SSE/SRM/SIG/MDU087221-S AND T-SR
539879110012,DESKTOP COMPUTER - with accessories,0.0,0.0,922,SSE/SRM/SIG/MDU087221-S AND T-SR
539879100018,CHAIR HIGH BACK WIHT CUSHION (EXECUTIVE),0.0,0.0,1326,SSE/SRM/SIG/MDU087221-S AND T-SR
539878680015,T.W TABEL WITH TWO DROWER & LOCK AND KEY,0.0,0.0,964,SSE/SRM/SIG/MDU087221-S AND T-SR
79310000,Industrial Safety Helmet IS:2925,0.0,0.0,982,SSE/S/SRM/TPJ077355-S AND T-SR
794700550012,"Nylon Rain suite with Integrated Hood and Trouser, nylon as per identification of textile ....",0.0,0.0,1262,SSE/S/SRM/TPJ077355-S AND T-SR
77033255,"ENAMEL, SYNTHETIC,  EXTERIOR, FINISHING 'WHITE' .  SPECIFICATION: - IS.8662/04 & ICF/MD/SP....",0.0,0.0,1801,SSE/S/SRM/TPJ077355-S AND T-SR
794700020011,RAIN COAT,0.0,0.0,1090,SSE/S/SRM/TPJ077355-S AND T-SR
539811130017,Fuse ND Type 2 Amp,0.0,0.0,785,SSE/S/SRM/TPJ077355-S AND T-SR
564800150080,TERMINAL PBT 25MM,0.0,0.0,984,SSE/S/SRM/TPJ077355-S AND T-SR
420427150016,TERMINAL BOARD,0.0,0.0,1086,SSE/S/SRM/TPJ077355-S AND T-SR
564200060017,signal Hood,0.0,0.0,1237,SSE/S/SRM/TPJ077355-S AND T-SR
539821020014,SIGNAL SURFACE BASE,0.0,0.0,1224,SSE/S/SRM/TPJ077355-S AND T-SR
539822190018,"Signal post (without base, surface,ladder etc.)",0.0,0.0,992,SSE/S/SRM/TPJ077355-S AND T-SR
541500070196,signal platform (RELEASED),0.0,0.0,1226,SSE/S/SRM/TPJ077355-S AND T-SR
560603406287,SIGNAL LADDER,0.0,0.0,1086,SSE/S/SRM/TPJ077355-S AND T-SR
567910577533,Released Calling on Signal Unit,0.0,0.0,1250,SSE/S/SRM/TPJ077355-S AND T-SR
564200170029,CLS UNIT FRAMES FOR SIGNAL ASPECT  UNIT,0.0,0.0,1305,SSE/S/SRM/TPJ077355-S AND T-SR
560600020015,RELAY RACK 1 WAY,0.0,0.0,984,SSE/S/SRM/TPJ077355-S AND T-SR
539878670010,WALL CLOCK  CITIZEN,0.0,0.0,905,SSE/SRM/SIG/MDU087221-S AND T-SR
539878630012,T.W TABLE & WOODEN W/O DRAWER,0.0,0.0,964,SSE/SRM/SIG/MDU087221-S AND T-SR
539878530017,RACK TOWEL WOODEN,0.0,0.0,905,SSE/SRM/SIG/MDU087221-S AND T-SR
539878510018,RACK T.W FOR KEEPING FILES,0.0,0.0,905,SSE/SRM/SIG/MDU087221-S AND T-SR
539878480014,WOODEN BOX FOR TELEPHONE,0.0,0.0,905,SSE/SRM/SIG/MDU087221-S AND T-SR
465200050733,Released Wooden Counter,0.0,0.0,964,SSE/SRM/SIG/MDU087221-S AND T-SR
819091000013,Empty plastic cans,0.0,0.0,964,SSE/SRM/SIG/MDU087221-S AND T-SR
749001650012,84) Release table for computer wooden,0.0,0.0,964,SSE/SRM/SIG/MDU087221-S AND T-SR
567921890021,MODIFIED POINT TEST GAUGE,0.0,0.0,943,SSE/SRM/SIG/MDU087221-S AND T-SR
539849060018,CHAIR TUBULAR STEEL WITH ARM 'S' TYPE,0.0,0.0,1346,SSE/SRM/SIG/MDU087221-S AND T-SR
539849040019,HP LASER JET MODEL 1020 PRINTER,0.0,0.0,1654,SSE/SRM/SIG/MDU087221-S AND T-SR
539813450015,CABLE ROUTE TRACER,0.0,0.0,1805,SSE/SRM/SIG/MDU087221-S AND T-SR
720616502407,Sealing Plier,0.0,0.0,941,SSE/SRM/SIG/MDU087221-S AND T-SR
539885550014,OFFICE TABLE FOR STAFF,0.0,0.0,954,SSE/SRM/SIG/MDU087221-S AND T-SR
56451027,RELAY AC IMMUNE PLUG IN TYPE STYLE QBCA1  CONFORMING TO BRS - 943 IRS.S.34 & IRS.S.23 OR L....,0.0,0.0,839,SSE/SRM/SIG/MDU087221-S AND T-SR
539812910018,LED SIGNAL YELLOW FOR ROAD WARNING,0.0,0.0,860,SSE/SRM/SIG/MDU087221-S AND T-SR
539812900013,LED SIGNAL RED ASPECT FOR ROAD WARNING,0.0,0.0,860,SSE/SRM/SIG/MDU087221-S AND T-SR
539812760010,BOX GRS FULL (RTU TYPE),0.0,0.0,860,SSE/SRM/SIG/MDU087221-S AND T-SR
567911510010,DIGITAL VOICE ANNOUNCING SYSTEM,0.0,0.0,859,SSE/SRM/SIG/MDU087221-S AND T-SR
569003030448,CABLE 2CX1.5 SQ.MM UNARMOURED,0.0,0.0,793,SSE/SRM/SIG/MDU087221-S AND T-SR
56985800,ELECTRONIC TIME DELAY DEVICE 60 SEC,0.0,0.0,851,SSE/SRM/SIG/MDU087221-S AND T-SR
185100110042,PVC PIPE 25MM DIA,0.0,0.0,793,SSE/SRM/SIG/MDU087221-S AND T-SR
567921890021,MODIFIED POINT TEST GAUGE,0.0,0.0,880,SSE/SRM/SIG/MDU087221-S AND T-SR
783000751009,WOODEN plank of sizes,0.0,0.0,905,SSE/SRM/SIG/MDU087221-S AND T-SR
722401017314,G.I PIPE OF SIZES,0.0,0.0,905,SSE/SRM/SIG/MDU087221-S AND T-SR
611900370019,RELEASED WOODEN PLANKS,0.0,0.0,964,SSE/SRM/SIG/MDU087221-S AND T-SR
560609720010,EMBEDDED PC,0.0,0.0,905,SSE/SRM/SIG/MDU087221-S AND T-SR
539865400011,E TYPE LOCK WITH DIFFERENT WARD,0.0,0.0,1713,SSE/SRM/SIG/MDU087221-S AND T-SR
539865390017,E TYPE LOCK KEY,0.0,0.0,1713,SSE/SRM/SIG/MDU087221-S AND T-SR
539863480015,ASM Panel Module as per HBL make IPS system,0.0,0.0,928,SSE/SRM/SIG/MDU087221-S AND T-SR
470500060191,INVERTER  1.5 KVA SUITABLE FOR STATCON MAKE,0.0,0.0,738,SSE/SRM/SIG/MDU087221-S AND T-SR
56500464,APPARATUS CASE HALF GRS TYPE,0.0,0.0,899,SSE/SRM/SIG/MDU087221-S AND T-SR
539873880014,GROUND LEVER FRAME ( SINGLE LEVER),0.0,0.0,731,SSE/SRM/SIG/MDU087221-S AND T-SR
567922210017,LCGATE BOOM LOCKING SET,0.0,0.0,731,SSE/SRM/SIG/MDU087221-S AND T-SR
539812760010,BOX GRS FULL (RTU TYPE),0.0,0.0,828,SSE/SRM/SIG/MDU087221-S AND T-SR
56508116,RELAY QN1 8F/8B PLUG IN TYPE,0.0,0.0,786,SSE/SRM/SIG/MDU087221-S AND T-SR
56468064,- CALLING ON LED SIGNAL LIGHTING UNIT 100VAC RE-PROFITABLE IN EXISTING CLS HOUSING AND COM....,0.0,0.0,783,SSE/SRM/SIG/MDU087221-S AND T-SR
56468052,"YELLOW aspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatibl....",0.0,0.0,783,SSE/SRM/SIG/MDU087221-S AND T-SR
56468040,"GREENaspect Main LED signal, 110 V AC Retrofitable in existing CLS Housing and compatible ....",0.0,0.0,738,SSE/SRM/SIG/MDU087221-S AND T-SR
56468039,RED ASPECT MAIN LED SIGNAL RETROFITTABLE IN EXISTING CLS HOUSING AND COMPATIBLE WITH AC LE....,0.0,0.0,783,SSE/SRM/SIG/MDU087221-S AND T-SR
56468027,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,0.0,0.0,768,SSE/SRM/SIG/MDU087221-S AND T-SR
56462050,LED Signal Lighting Unit 110V AC for position Light Shunt Signal in Railway Signalling as ....,0.0,0.0,768,SSE/SRM/SIG/MDU087221-S AND T-SR
567919260017,AC METER CARD / DC METER CARD SUITABLE FOR HBL MAKE IPS,0.0,0.0,927,SSE/SRM/SIG/MDU087221-S AND T-SR
567919250012,DC SCU CARD SUITABLE FOR HBL MAKE IPS,0.0,0.0,928,SSE/SRM/SIG/MDU087221-S AND T-SR
567919240018,RELAY CARD SUITABLE FOR HBL MAKE IPS.,0.0,0.0,928,SSE/SRM/SIG/MDU087221-S AND T-SR
567919230013,3 - 6V/0.1A DC-DC CONVERTER SUITABLE FOR HBL MAKE IPS,0.0,0.0,928,SSE/SRM/SIG/MDU087221-S AND T-SR
567919220019,24-40V/5A DC-DC CONVERTER SUITABLE FOR HBL IPS MAKE,0.0,0.0,928,SSE/SRM/SIG/MDU087221-S AND T-SR
567919200057,12-28V/5A DC-DC CONVERTER SUITABLE FOR HBL IPS MAKE.,0.0,0.0,928,SSE/SRM/SIG/MDU087221-S AND T-SR
567918960020,Power module-1.0KVA INVERTER-DADI-IPS suitable for AMARA RAJA IPS,0.0,0.0,871,SSE/SRM/SIG/MDU087221-S AND T-SR
539874770010,CABLE 60 CORE X 1SQ.MM COPPER,0.0,0.0,1044,SSE/S/SRM/TPJ077355-S AND T-SR
508310190020,Supply of 24 Volt 120/130 AH VRLA BATTERY BANK As per RDSO Spec. IRS:S-93/96 (SW-9/25-A),0.0,0.0,1063,SSE/S/SRM/TPJ077355-S AND T-SR
559002710014,E TYPE LOCK SPRING,0.0,0.0,1124,SSE/S/SRM/TPJ077355-S AND T-SR
543400010187,SOLID JOINT 32mm (BUTT END) AS PER RDSO DRG.NO. SA 6050/M (ADV.) WITH (ALT-3).,0.0,0.0,1070,SSE/S/SRM/TPJ077355-S AND T-SR
509843660310,Relay box for SSDAC GG TRONICS,0.0,0.0,1110,SSE/S/SRM/TPJ077355-S AND T-SR
542100010031,Adjustable Crank,0.0,0.0,992,SSE/S/SRM/TPJ077355-S AND T-SR
400784330017,CABLE PVC & POLYTHENE INSULATED.,0.0,0.0,1263,SSE/S/SRM/TPJ077355-S AND T-SR
900900100264,RELEASED M.S. ANGLE 40X40X6 MM,0.0,0.0,1689,SSE/S/SRM/TPJ077355-S AND T-SR
560400080211,AXLE COUNTER TX COIL (CEL),0.0,0.0,1321,SSE/S/SRM/TPJ077355-S AND T-SR
565094822130,Single Section Digital Axle Counter (Phase Reversal type),0.0,0.0,1086,SSE/S/SRM/TPJ077355-S AND T-SR
783000751009,WOODEN plank of sizes,0.0,0.0,1289,SSE/S/SRM/TPJ077355-S AND T-SR
539815070015,Release Apparatus case,0.0,0.0,1069,SSE/S/SRM/TPJ077355-S AND T-SR
469069190015,Angles of Sizes,0.0,0.0,1329,SSE/S/SRM/TPJ077355-S AND T-SR
549007661110,A TYPE FOUNDATION,0.0,0.0,1329,SSE/S/SRM/TPJ077355-S AND T-SR
539868610030,19M/59 Fit and Forget Lead wire 3 mtr,0.0,0.0,886,SSE/S/SRM/TPJ077355-S AND T-SR
721400940018,SINGLE ENDED SPANNER (OFF SIZES),0.0,0.0,1093,SSE/S/SRM/TPJ077355-S AND T-SR
560101300018,SPRING TENSION ADJUSTER FOR DOUBLE LINE BLOCK INSTRUMENT,0.0,0.0,1093,SSE/S/SRM/TPJ077355-S AND T-SR
