PL_Code,Description,Demand_Pattern,XYZ_Class,Forecast_Method,Forecast_2026_27,Forecast_Jul_2026,Forecast_Aug_2026,Forecast_Sep_2026,Forecast_Oct_2026,Forecast_Nov_2026,Forecast_Dec_2026,Forecast_Jan_2027,Forecast_Feb_2027,Forecast_Mar_2027,Forecast_Apr_2027,Forecast_May_2027,Forecast_Jun_2027,Seasonality_Modeled
560604185631,EMERGENCY SLIDING BOOM ASSEMBLY WITH ALL ACCESSORIES,Lumpy,Z,TSB,24.745,2.0621,2.0621,2.0621,2.0621,2.0621,2.0621,2.0621,2.0621,2.0621,2.0621,2.0621,2.0621,No
560604185874,LC GATE PANEL (PTJ MAKE),Intermittent,Z,SBA,5.7,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,No
560604186131,Electrical Operating Panel for Lifting barrier Gate(Without Relay) PTJ Make,Intermittent,Z,SBA,21.0416,1.7535,1.7535,1.7535,1.7535,1.7535,1.7535,1.7535,1.7535,1.7535,1.7535,1.7535,1.7535,No
560604186143,EMERGENCY SLIDING BOOM COMPLETE SET (PTJ MAKE),Lumpy,Z,TSB,22.9575,1.9131,1.9131,1.9131,1.9131,1.9131,1.9131,1.9131,1.9131,1.9131,1.9131,1.9131,1.9131,No
560604295813,Earth leakage detector 8 Channel with accessories (ANUVIDHUT),Intermittent,Z,SBA,16.4255,1.3688,1.3688,1.3688,1.3688,1.3688,1.3688,1.3688,1.3688,1.3688,1.3688,1.3688,1.3688,No
560604296362,Earth Leakage Detector (8 channel) as per RDSO specification no. RDSO/SPN/256/2002 or latest,Lumpy,Z,TSB,15.9226,1.3269,1.3269,1.3269,1.3269,1.3269,1.3269,1.3269,1.3269,1.3269,1.3269,1.3269,1.3269,No
560604545830,Electrical Drilling Machine input 110V model WDH 13/23mm heavy duty drill 595 watts on full load wit....,Intermittent,Z,SBA,2.8643,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,No
560604970024,RISHABH Category III 1000 V of IEC 61010 Available Insulation Tester,Lumpy,Z,TSB,3.4092,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,0.2841,No
560604970097,DIGITAL INSULATION TESTER,Intermittent,Z,SBA,51.3335,4.2778,4.2778,4.2778,4.2778,4.2778,4.2778,4.2778,4.2778,4.2778,4.2778,4.2778,4.2778,No
560605284574,Condenser 10000 MFD 50V,Intermittent,Z,SBA,289.8217,24.1518,24.1518,24.1518,24.1518,24.1518,24.1518,24.1518,24.1518,24.1518,24.1518,24.1518,24.1518,No
560605305127,ELECTRICAL DETECTOR,Intermittent,Z,SBA,0.2651,0.0221,0.0221,0.0221,0.0221,0.0221,0.0221,0.0221,0.0221,0.0221,0.0221,0.0221,0.0221,No
560605500088,TRAIN SHUNT RESISTOR,Intermittent,Z,SBA,54.6897,4.5575,4.5575,4.5575,4.5575,4.5575,4.5575,4.5575,4.5575,4.5575,4.5575,4.5575,4.5575,No
560605636491,CR TEST PANEL FOR q SERIES RELAY WITH DIGITAL MICRO OHM METER,Lumpy,Z,TSB,4.0096,0.3341,0.3341,0.3341,0.3341,0.3341,0.3341,0.3341,0.3341,0.3341,0.3341,0.3341,0.3341,No
560605790029,Cable Clamp Assembly for Sleeper,Lumpy,Z,TSB,333.3353,27.7779,27.7779,27.7779,27.7779,27.7779,27.7779,27.7779,27.7779,27.7779,27.7779,27.7779,27.7779,No
560605830027,Condenser 2200 MFD 50V,Lumpy,Z,TSB,101.7269,8.4772,8.4772,8.4772,8.4772,8.4772,8.4772,8.4772,8.4772,8.4772,8.4772,8.4772,8.4772,No
560606310027,Siemens ALPHA Bond White 21.5 Mtrs,Intermittent,Z,SBA,25.779,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,2.1482,No
560606600029,TRAIN SHUNT METER (PTJ MAKE),Intermittent,Z,SBA,4.2881,0.3573,0.3573,0.3573,0.3573,0.3573,0.3573,0.3573,0.3573,0.3573,0.3573,0.3573,0.3573,No
560606610254,Surge protection device (SPD) Class C for 24V DC as per specification in the enclosure ( One set con....,Intermittent,Z,SBA,27.0327,2.2527,2.2527,2.2527,2.2527,2.2527,2.2527,2.2527,2.2527,2.2527,2.2527,2.2527,2.2527,No
560607000034,THUMB SWITCH 2 POSITION,Lumpy,Z,TSB,37.9246,3.1604,3.1604,3.1604,3.1604,3.1604,3.1604,3.1604,3.1604,3.1604,3.1604,3.1604,3.1604,No
560607046599,THUMB SWITCH 3 POSITION.,Lumpy,Z,TSB,26.5083,2.209,2.209,2.209,2.209,2.209,2.209,2.209,2.209,2.209,2.209,2.209,2.209,No
560607080029,GALLANT DC-DC CONVERTOR (110V/50V DC/5Amps),Intermittent,Z,SBA,7.4233,0.6186,0.6186,0.6186,0.6186,0.6186,0.6186,0.6186,0.6186,0.6186,0.6186,0.6186,0.6186,No
560607110101,VDU 55 MONITOR WITH POWER CARD,Lumpy,Z,TSB,0.9536,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,No
560609080021,ELB LC Gate Meeting post,Intermittent,Z,SBA,5.5108,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,No
560609080033,ELB LC Gate Pedastal,Intermittent,Z,SBA,8.9693,0.7474,0.7474,0.7474,0.7474,0.7474,0.7474,0.7474,0.7474,0.7474,0.7474,0.7474,0.7474,No
560609140066,Stop Board of Aluminium Composite materials with Reflective Sticker,Intermittent,Z,SBA,228.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,No
560609580030,FRAME FOR RELAY ALU,Intermittent,Z,SBA,2.85,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,No
560609720149,"One embedded PC and one 55 inch 4K industrial grade VDU and other accessories like mouse, keyboard e....",Intermittent,Z,SBA,7.125,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,No
560610480321,"IF Card, FSI02-B for Kyosan make EI",Intermittent,Z,SBA,7.4348,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,No
560610480333,"I/O Card, FIO7-[P] for EI Kyosan",Intermittent,Z,SBA,7.4348,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,No
560610480345,"I/O Card, PIO3C(PIO2-LOG) for Kyosan make EI",Intermittent,Z,SBA,15.613,1.3011,1.3011,1.3011,1.3011,1.3011,1.3011,1.3011,1.3011,1.3011,1.3011,1.3011,1.3011,No
560610600065,Non Flammable Electronic Contact Cleaner,Lumpy,Z,TSB,106.5815,8.8818,8.8818,8.8818,8.8818,8.8818,8.8818,8.8818,8.8818,8.8818,8.8818,8.8818,8.8818,No
560610880130,Microlok - II EI SYNC Card,Intermittent,Z,SBA,8.9571,0.7464,0.7464,0.7464,0.7464,0.7464,0.7464,0.7464,0.7464,0.7464,0.7464,0.7464,0.7464,No
560611710036,LED 3mm with Assembly for Panel,Intermittent,Z,SBA,2280.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,No
560612520681,Key Lock Checking Relay (KLCR) with one number K-50 Neutral Relay to work on 24V DC non AC immunized....,Intermittent,Z,SBA,41.632,3.4693,3.4693,3.4693,3.4693,3.4693,3.4693,3.4693,3.4693,3.4693,3.4693,3.4693,3.4693,No
560613020047,"I/O Card, DID for Kyosan make EI",Intermittent,Z,SBA,7.4348,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,No
560613030028,"Power Card, IPU6C for Kyosan make EI",Intermittent,Z,SBA,7.4348,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,No
560613050027,"Optical Branch Card , SPHC-TT for Kyosan make EI",Intermittent,Z,SBA,22.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,No
560613610045,"IF Card, FSI02-B EX for Kyosan make EI",Intermittent,Z,SBA,7.4348,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,No
560613610057,"I/O Card, EXTFIO7-(P) for Kyosan make EI",Intermittent,Z,SBA,7.4348,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,0.6196,No
560613610069,E-P5 Subrack with mother board for Kyosan make EI,Intermittent,Z,SBA,2.9739,0.2478,0.2478,0.2478,0.2478,0.2478,0.2478,0.2478,0.2478,0.2478,0.2478,0.2478,0.2478,No
560613610070,"Power Supply for SPHC-TT, SPHC-PW for Kyosan make EI",Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
560613610082,PCINIO-B Card for MTC Kyosan make EI,Intermittent,Z,SBA,34.2,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,No
560623880422,Surge Protection systems for MSDAC Hut 1 in CTRE-MDVE Section as per RDSOTAN no. STSE/TAN/3006 ver.2....,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
560623880434,Surge Protection systems for MSDAC Hut 2 in CTRE-MDVE Section as per RDSO TAN no. STS/ E/ TAN/ 3006 ....,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
560629410026,B023 Rack Frame (Altpro make),Intermittent,Z,SBA,319.2,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,No
560800130618,"ACM (Axle Counter Module) 200, Make: Siemens",Lumpy,Z,TSB,2.2602,0.1883,0.1883,0.1883,0.1883,0.1883,0.1883,0.1883,0.1883,0.1883,0.1883,0.1883,0.1883,No
560800130709,High Availability Single Section DIgital Axle Counter System(HASSDAC) with dual track sensor as per ....,Lumpy,Z,TSB,1.0126,0.0844,0.0844,0.0844,0.0844,0.0844,0.0844,0.0844,0.0844,0.0844,0.0844,0.0844,0.0844,No
560800130801,UP GRADATION OF HASSDAC SYSTEM FROM VERSION S002 TO S003 OF GG TRONICS. This willinclude: 1. Replace....,Lumpy,Z,TSB,2.7839,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,No
560800131118,SF Chassis with Mother Board Assembly for SSDAC (G.G.Tronics Make),Intermittent,Z,SBA,2.4429,0.2036,0.2036,0.2036,0.2036,0.2036,0.2036,0.2036,0.2036,0.2036,0.2036,0.2036,0.2036,No
560800150253,Colour Light Signal Unit 4 ASPECT,Lumpy,Z,TSB,21.2196,1.7683,1.7683,1.7683,1.7683,1.7683,1.7683,1.7683,1.7683,1.7683,1.7683,1.7683,1.7683,No
560800150400,Modified colour light signal Four aspect unit (MS),Intermittent,Z,SBA,10.545,0.8788,0.8788,0.8788,0.8788,0.8788,0.8788,0.8788,0.8788,0.8788,0.8788,0.8788,0.8788,No
560800820064,SMPS based IPS system upto 6 lines in RE area with 300Ah VRLA battery bank to RDSO specification RDS....,Intermittent,Z,SBA,61.5928,5.1327,5.1327,5.1327,5.1327,5.1327,5.1327,5.1327,5.1327,5.1327,5.1327,5.1327,5.1327,No
56110029,CABLE PVC INSULATED ARMOURED UNSCREENED UNDERGROUND POWER CABLE 3C X 10 SQ.MM,Intermittent,Z,SBA,4682.9896,390.2491,390.2491,390.2491,390.2491,390.2491,390.2491,390.2491,390.2491,390.2491,390.2491,390.2491,390.2491,No
561183521801,PVC Cable of unsheathed insulated annealed tinned copper conductor single core multi strands 16/0.2 ....,Erratic,Z,Croston,22001.9454,1833.4954,1833.4954,1833.4954,1833.4954,1833.4954,1833.4954,1833.4954,1833.4954,1833.4954,1833.4954,1833.4954,1833.4954,No
56119033,CABLE PVC INSULATED ARMOURED UNSCREENED RAILWAY SIGNALLING CABLE OF SIZE 19C x 1.5sqmm (REV 4.0) IRS....,Lumpy,Z,TSB,20017.6245,1668.1354,1668.1354,1668.1354,1668.1354,1668.1354,1668.1354,1668.1354,1668.1354,1668.1354,1668.1354,1668.1354,1668.1354,No
56119537,PVC INSULATED CABLE FOR RAILWAY SIGNALLING   HEAVY DUTY UNDER GROUND UNSCREENED ARMOUNED WITH GALVAN....,Lumpy,Z,TSB,20117.2039,1676.4337,1676.4337,1676.4337,1676.4337,1676.4337,1676.4337,1676.4337,1676.4337,1676.4337,1676.4337,1676.4337,1676.4337,No
561195810069,Wire Coil 1.5 Sqmm,Intermittent,Z,SBA,2.28,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,No
561196180021,"CABLE JELLY FILLED UNDERGROUND TELECOM 6 QUAD, 0.9MM DIA RAILWAY SIGNAL AND TELECOM COPPER CONDUCTOR....",Erratic,Z,Croston,90614.1011,7551.1751,7551.1751,7551.1751,7551.1751,7551.1751,7551.1751,7551.1751,7551.1751,7551.1751,7551.1751,7551.1751,7551.1751,No
561196730082,PFSK CARD FOR TPWS,Intermittent,Z,SBA,45.6,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,No
561196730094,PIND CARD FOR TPWS,Intermittent,Z,SBA,43.32,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61,No
561196730150,Cable Gland for TPWS,Intermittent,Z,SBA,45.6,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,No
561300651264,MSDAC RESET BOX,Intermittent,Z,SBA,22.0138,1.8345,1.8345,1.8345,1.8345,1.8345,1.8345,1.8345,1.8345,1.8345,1.8345,1.8345,1.8345,No
561300652270,FDC 110V(H001M124R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver 3 or....,Intermittent,Z,SBA,23.75,1.9792,1.9792,1.9792,1.9792,1.9792,1.9792,1.9792,1.9792,1.9792,1.9792,1.9792,1.9792,No
561300652281,FPD 21 KHZ (Part no. H001M101R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/....,Intermittent,Z,SBA,45.125,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,No
561300652293,FCPU(H001M112R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver 3 or lat....,Intermittent,Z,SBA,45.125,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,No
561300652300,MCE (Part no. H001M207R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver....,Intermittent,Z,SBA,39.9,3.325,3.325,3.325,3.325,3.325,3.325,3.325,3.325,3.325,3.325,3.325,3.325,No
561300652311,FPD 25 KHZ (Part no. H001M102R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2....,Intermittent,Z,SBA,45.125,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,3.7604,No
561300672279,Event Logger For SSDAC (G.G.Tronics Make),Intermittent,Z,SBA,0.8143,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,0.0679,No
561300850030,Spring Tension Adjustero for DLBI (Double Line Block Instrument),Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
561300961344,Supply of Tx 21/25 KHZ coil assembly for GG tronic make HASSDAC as per RDSO specification No. RDSO/S....,Lumpy,Z,TSB,5.1516,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,No
561301300025,Contact Spring Asembly for ELB GATE,Intermittent,Z,SBA,91.2323,7.6027,7.6027,7.6027,7.6027,7.6027,7.6027,7.6027,7.6027,7.6027,7.6027,7.6027,7.6027,No
561302440049,OTTO 25 TERMINAL,Intermittent,Z,SBA,59.5333,4.9611,4.9611,4.9611,4.9611,4.9611,4.9611,4.9611,4.9611,4.9611,4.9611,4.9611,4.9611,No
561303240020,WAGO FUSE TERMINAL,Intermittent,Z,SBA,73.1702,6.0975,6.0975,6.0975,6.0975,6.0975,6.0975,6.0975,6.0975,6.0975,6.0975,6.0975,6.0975,No
561548500026,BATTERY SECONDARY CELLS 300AH/2V UNCHARGED,Intermittent,Z,SBA,151.3707,12.6142,12.6142,12.6142,12.6142,12.6142,12.6142,12.6142,12.6142,12.6142,12.6142,12.6142,12.6142,No
56160010,Battery Charger 230V/24V 30 amps. As per RDSO Specn. No. IRS.S.86/2000 (Amndt.-4) or latest,Intermittent,Z,SBA,17.0394,1.4199,1.4199,1.4199,1.4199,1.4199,1.4199,1.4199,1.4199,1.4199,1.4199,1.4199,1.4199,No
56160100,Battery Charger 230V  AC /24V DC 40 amps. to RDSO Specn. No. IRS.S.86/2000 (Amndt.-4) or latest.,Lumpy,Z,TSB,4.0854,0.3405,0.3405,0.3405,0.3405,0.3405,0.3405,0.3405,0.3405,0.3405,0.3405,0.3405,0.3405,No
561620290801,Battery charger 230V AC/110 V DC/40 AMPS as per RDSO specification IRS:S-93/96 (B) with Amd 1 orlate....,Lumpy,Z,TSB,0.4679,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,No
561620291568,TRACK FEED RESISTANCE 0-30 OHMS,Erratic,Z,Croston,674.0236,56.1686,56.1686,56.1686,56.1686,56.1686,56.1686,56.1686,56.1686,56.1686,56.1686,56.1686,56.1686,No
56163034,"VOLTAGE  STABILIZERS 3 KVA / 230 V SINGLE PHASE, SHELF MOUNTING, STATIC, FERRO RESONANT TYPE, STABIL....",Intermittent,Z,SBA,12.4525,1.0377,1.0377,1.0377,1.0377,1.0377,1.0377,1.0377,1.0377,1.0377,1.0377,1.0377,1.0377,No
561800840049,Junction Type Route Indicator - 2 Way,Intermittent,Z,SBA,6.5031,0.5419,0.5419,0.5419,0.5419,0.5419,0.5419,0.5419,0.5419,0.5419,0.5419,0.5419,0.5419,No
561800850031,Junction Type Route Indicator - 4 Way,Intermittent,Z,SBA,2.9231,0.2436,0.2436,0.2436,0.2436,0.2436,0.2436,0.2436,0.2436,0.2436,0.2436,0.2436,0.2436,No
561800850043,Junction Type Route Indicator - 3 Way,Intermittent,Z,SBA,5.1446,0.4287,0.4287,0.4287,0.4287,0.4287,0.4287,0.4287,0.4287,0.4287,0.4287,0.4287,0.4287,No
562200010107,"Supply of Ground type shunt signal - complete with surface base, signal pole, hood etc., with necess....",Lumpy,Z,TSB,30.2379,2.5198,2.5198,2.5198,2.5198,2.5198,2.5198,2.5198,2.5198,2.5198,2.5198,2.5198,2.5198,No
562200010272,"Ground type shunt signal complete with surface base, signal pole, hood etc",Intermittent,Z,SBA,11.4355,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,0.953,No
562205030091,MODIFIED POSITION LIGHT SHUNT SIGNAL UNIT,Intermittent,Z,SBA,10.0855,0.8405,0.8405,0.8405,0.8405,0.8405,0.8405,0.8405,0.8405,0.8405,0.8405,0.8405,0.8405,No
56220509,ELECTRONIC FAIL SAFE TIMER 120 SECONDS,Lumpy,Z,TSB,48.2018,4.0168,4.0168,4.0168,4.0168,4.0168,4.0168,4.0168,4.0168,4.0168,4.0168,4.0168,4.0168,No
563000011681,Ground connection for 220mm stroke point machine,Smooth,Y,SES/Holt,70.1499,5.8458,5.8458,5.8458,5.8458,5.8458,5.8458,5.8458,5.8458,5.8458,5.8458,5.8458,5.8458,No
563000011784,GROUND CONNECTION (CLAMP/POINT LOCK) FOR PM 220MM STROKE (MODIFIED),Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
563000011899,FIRE ALARM ASPIRATING (AIR SAMPLING )TYPE SMOKE DETECTOR AS PER RDSO/SPN/217/2018/Ver - 2,Lumpy,Z,TSB,9.8844,0.8237,0.8237,0.8237,0.8237,0.8237,0.8237,0.8237,0.8237,0.8237,0.8237,0.8237,0.8237,No
563000014256,IRS Point Machine 220mm Stroke (400V AC Immunity) PTJ Make,Lumpy,Z,TSB,57.5766,4.7981,4.7981,4.7981,4.7981,4.7981,4.7981,4.7981,4.7981,4.7981,4.7981,4.7981,4.7981,No
563000014475,IRS Electrical point machine 143mm IP 65 400V ACI,Lumpy,Z,TSB,101.8408,8.4867,8.4867,8.4867,8.4867,8.4867,8.4867,8.4867,8.4867,8.4867,8.4867,8.4867,8.4867,No
563000041030,"POINT TEST GAUGE A"" TYPE",Intermittent,Z,SBA,57.0,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,No
563000041041,"POINT TEST GAUGE B"" TYPE",Intermittent,Z,SBA,9.5,0.7917,0.7917,0.7917,0.7917,0.7917,0.7917,0.7917,0.7917,0.7917,0.7917,0.7917,0.7917,No
563000200301,IRS Point machine 143mm stroke 160V ACI IP 67 with MS sheet iron CT box,Intermittent,Z,SBA,53.4538,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,4.4545,No
563000220026,"DC Motor 110V,0.59HP, 1700RPM (Point Machine)",Lumpy,Z,TSB,33.3144,2.7762,2.7762,2.7762,2.7762,2.7762,2.7762,2.7762,2.7762,2.7762,2.7762,2.7762,2.7762,No
563003040047,Point machine 220mm-160V ACI,Intermittent,Z,SBA,174.9374,14.5781,14.5781,14.5781,14.5781,14.5781,14.5781,14.5781,14.5781,14.5781,14.5781,14.5781,14.5781,No
563003040059,Point machine 220mm-IP67- 160V ACI,Lumpy,Z,TSB,35.5244,2.9604,2.9604,2.9604,2.9604,2.9604,2.9604,2.9604,2.9604,2.9604,2.9604,2.9604,2.9604,No
56301571,ROTARY TYPE  ELECTRICAL POINT MACHINE IRS 143MM STROKE,Lumpy,Z,TSB,16.9298,1.4108,1.4108,1.4108,1.4108,1.4108,1.4108,1.4108,1.4108,1.4108,1.4108,1.4108,1.4108,No
56301704,ROTARY LOCKING TYPE POINT MACHINE GROUND CONNECTION,Lumpy,Z,TSB,11.5398,0.9617,0.9617,0.9617,0.9617,0.9617,0.9617,0.9617,0.9617,0.9617,0.9617,0.9617,0.9617,No
563045770362,GROUND CONNECTION FOR EPM 220MM GKC MAKE.,Lumpy,Z,TSB,3.1208,0.2601,0.2601,0.2601,0.2601,0.2601,0.2601,0.2601,0.2601,0.2601,0.2601,0.2601,0.2601,No
563045770386,ELECTRICAL POINT MACHINE ROTARY 220MM STROKE GKP MAKE.,Lumpy,Z,TSB,0.9675,0.0806,0.0806,0.0806,0.0806,0.0806,0.0806,0.0806,0.0806,0.0806,0.0806,0.0806,0.0806,No
563045770398,CLAMP POINT LOCK 60KG SETS 220MM STROKE GKP MAKE.,Lumpy,Z,TSB,3.0238,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.252,No
563045831351,GALVANIZED GROUND CONNECTION OF 220MM STROKE IRS POINT MACHINE PTJ MAKE,Lumpy,Z,TSB,14.0222,1.1685,1.1685,1.1685,1.1685,1.1685,1.1685,1.1685,1.1685,1.1685,1.1685,1.1685,1.1685,No
563045831600,IRS Point Machine 220 mm Stroke (IP 67 WITH 400 Volt AC Immunity),Intermittent,Z,SBA,118.4086,9.8674,9.8674,9.8674,9.8674,9.8674,9.8674,9.8674,9.8674,9.8674,9.8674,9.8674,9.8674,No
563045831673,IRS Point Machine 143 mm Stroke 400V AC Immunity,Lumpy,Z,TSB,52.3158,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,No
563045831843,Galvanized Ground Connection for 220mm Point machine with Clamp Point Lockbar Assembly,Intermittent,Y,SBA,114.5384,9.5449,9.5449,9.5449,9.5449,9.5449,9.5449,9.5449,9.5449,9.5449,9.5449,9.5449,9.5449,No
563045832940,IRS Electrical point machine 220mm  Stroke IP 65 with IP 67- 400V ACI Motor,Lumpy,Z,TSB,207.8188,17.3182,17.3182,17.3182,17.3182,17.3182,17.3182,17.3182,17.3182,17.3182,17.3182,17.3182,17.3182,No
563045833177,Galvanized Ground Connection for 220mm Point machine with Clamp Point Lockbar Assembly 1 in 8.5,Intermittent,Z,SBA,13.4727,1.1227,1.1227,1.1227,1.1227,1.1227,1.1227,1.1227,1.1227,1.1227,1.1227,1.1227,1.1227,No
563045841289,Gauge Tie Plate Insulation Complete Set,Erratic,Z,Croston,1086.3862,90.5322,90.5322,90.5322,90.5322,90.5322,90.5322,90.5322,90.5322,90.5322,90.5322,90.5322,90.5322,No
563045881664,ROTARY LOCKING TYPE POINT MACHINE GROUND CONNECTION,Lumpy,Z,TSB,195.7097,16.3091,16.3091,16.3091,16.3091,16.3091,16.3091,16.3091,16.3091,16.3091,16.3091,16.3091,16.3091,No
563046150136,Ground Connection TWS Insulation Set as per IRS S40/84 for 220mm IRS Type Point Machine,Lumpy,Z,TSB,257.6006,21.4667,21.4667,21.4667,21.4667,21.4667,21.4667,21.4667,21.4667,21.4667,21.4667,21.4667,21.4667,No
563046150185,Insulation Set for Ground Connection as per IRS S40/84 for 143mm IRS Type Point Machine,Lumpy,Z,TSB,145.5732,12.1311,12.1311,12.1311,12.1311,12.1311,12.1311,12.1311,12.1311,12.1311,12.1311,12.1311,12.1311,No
563046660023,TELESCOPIC PIPE 220MM STROKE GKP MAKE,Lumpy,Z,TSB,1.3153,0.1096,0.1096,0.1096,0.1096,0.1096,0.1096,0.1096,0.1096,0.1096,0.1096,0.1096,0.1096,No
563047180021,IRS POINT MACHINE 220MM STROKE,Intermittent,Z,SBA,70.9722,5.9144,5.9144,5.9144,5.9144,5.9144,5.9144,5.9144,5.9144,5.9144,5.9144,5.9144,5.9144,No
563047180100,Galvanized Cover/Slide Cover for Electrical Point Machine,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
564200100052,Galvenised CLS Ladder with Platform 4.6Mtrs,Lumpy,Z,TSB,98.6017,8.2168,8.2168,8.2168,8.2168,8.2168,8.2168,8.2168,8.2168,8.2168,8.2168,8.2168,8.2168,No
564200100064,Galvenised CLS Ladder with Platform 3.6Mtrs,Lumpy,Z,TSB,69.712,5.8093,5.8093,5.8093,5.8093,5.8093,5.8093,5.8093,5.8093,5.8093,5.8093,5.8093,5.8093,No
564400020027,ROUTE INDICATOR STANCIL/JUNCTION TYPE,Lumpy,Z,TSB,0.2213,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,No
56450217,RELAYS -SPECIAL  TYPE- METAL TO  CARBON -QSPAI- CONFIRMATION SPECN. BRS.933A.,Lumpy,Z,TSB,220.051,18.3376,18.3376,18.3376,18.3376,18.3376,18.3376,18.3376,18.3376,18.3376,18.3376,18.3376,18.3376,No
