PL_Code,PL_Code_Normalized,Description,Business_Unit,Demand_Present,Inventory_Present,Strategic_Present,Criticality_Present,Forecast_Present,Lead_Time_Present,Demand_Records,Inventory_Records,Strategic_Records,Forecast_Method,Forecastability_Class,Lead_Time_Days,Lead_Time_Source,Criticality,ABC_Class,XYZ_Class,Master_Status
508503310060,508503310060,Metravi Hand Held Digital Multimeter,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,182.0,PO_Date,,,Z,Forecast_Ready
508503570895,508503570895,Earth Leakage Detector (12  channel) as per RDSO specification no. RDSO/SPN/256/2002 or latest,MAS,1,0,0,0,1,1,5,0,0,SBA,Very Low,101.0,PO_Date,,,Z,Forecast_Ready
509000146221,509000146221,PUNCOM SUBSCRIBER INTERFACE CARD / FXS Card,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509000146233,509000146233,PUNCOM EXCHANGE INTERFACE/ FXO Card,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509000150169,509000150169,Status card with suitable connectors for GPS Clock as per RDSO Specification RDSO/SPN/TC/6....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509000166232,509000166232,PUNCOM E&M INTERFACE Card,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509000218050,509000218050,SCH B5-62 Normal joint using Thermo shrink jointing kit for 4/6 quad cable normal joint (R....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509000229606,509000229606,Sch B-13 normal joint using heat shrinkable jointing kit complete for 6 quad cable normal....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509000286237,509000286237,MEGAPHONE AHUJA MAKE AM 21SD,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509000349855,509000349855,BATTERY MAINTENANCE FREE SEALED 12V/ 65Ah,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509000355880,509000355880,"POWER CABLE ARMOURED 3CORE X 2.5 SQ MM MULTI STRAND COPPER CONDUCTOR, PVC INSULATED",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509000355909,509000355909,"Power cable 3 core, 2.5 sq mm, multistrand",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509000355910,509000355910,SURVIVAL CABLE 2 X 1.5 SQMM ARMOURED,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509000396559,509000396559,48 Fibre OFC (Armoured) as per RDSO Spec no. RDSO/SPN/TC/110/2020 (Inspection by RDSO),MAS,1,0,0,0,1,1,8,0,0,TSB,Low,81.5,PO_Date,,,Z,Forecast_Ready
509000404337,509000404337,OFC JOINTING ENCLOSURE KIT 24 FIBRE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509000404404,509000404404,OFC Jointing Kit,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509000405457,509000405457,Joint closure conforming to TEC Spec. and splicing of Optic Fibre Cable 48 Fibres,MAS,1,0,0,0,1,1,4,0,0,SBA,Very Low,94.0,PO_Date,,,Z,Forecast_Ready
509000422789,509000422789,Two Way Counter Communication System AHUJA MAKE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509000506870,509000506870,WIFI ROUTER,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509004730016,509004730016,SHARP MULTIFUNCTION XEROX MACHINE MFM,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,33.0,PO_Date,,,Z,Forecast_Ready
509006510032,509006510032,PVC conduit pipe 25 mm (ISI mark) conforming to IS:9537 medium,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509009700026,509009700026,PVC conduit pipe 32 mm (ISI mark) conforming to IS:9537 medium,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509009700038,509009700038,PVC conduit pipe 32 mm (ISI mark) conforming to IS:9537 medium,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509010050044,509010050044,"PC Workstation for Viewing,Monitoring and System management of above IP cameras, including....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509010050056,509010050056,"PC Workstation for Viewing,Monitoring and System management of above IP cameras, including....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
50901126,50901126,Lead Acid Batteries  - 4V/12 AH,MAS,0,0,0,1,0,0,0,0,0,,,,,S2,C,,Criticality_Only
509040374230,509040374230,BATTERY MAINTENANCE FREE  12V/7AH,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509040475288,509040475288,POWER SUPPLY UNIT 2 AMPS WITH 12V/7AH BATTERY FOR WAY STATION CONTROL PHONE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509040546672,509040546672,Wall mountable powerdistribution panel with 8Nosx16 Amp MCBsmounted and also with oneearth....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509041036045,509041036045,ADOPTER FC 0 DB (0 DB CONNECTOR),MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509041067327,509041067327,Beach/Garden Umbrella with stand 48 inch/8 feet big size outdoor heavy duty,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509041390412,509041390412,5 line single face Indoor display boards with its mechanical structure and software,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509041760069,509041760069,PTZ Video Conferencing Camera,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509042120027,509042120027,FULL HD FIXED BULLET TYPE IP COLOUR CAMERA WITH 128 GB MEMORY CARD,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509042120039,509042120039,FULL HD FIXED BULLET TYPE IP COLOUR CAMERA WITH 128 GB MEMORY CARD,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509042510220,509042510220,"Maintenance portable terminal with Backpack- LAPLOP  for 2nd and 4th floor of NGO,PRS at M....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509044610034,509044610034,100 pair krone DP with module,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509048210051,509048210051,FULL HD PTZ TYPE IP COLOUR CAMERA,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
509051280160,509051280160,Intelligence Addressable Aspiration Type Smoke Detector,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
509051570101,509051570101,SCH B-27 10G SFP(MROTEK MK-P3633DC) + supports minimum of 40Km with dual fibre connectivit....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520500401633,520500401633,Motorola Charger for Motorola walki takie GP328/338,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520500451223,520500451223,BATTERY FOR WALKIE TALKIE GP68,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520500451430,520500451430,INTERCONNECTING CHORD FOR MOTOROLA 25W VHF EQUIPMENT MODEL GM 300,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520500451508,520500451508,BATTERY FOR WALKIE TALKIE ALINCO,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520501510910,520501510910,MICROPHONE WIRELESS CARDIOID,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520502200035,520502200035,SMART PHONE SAMSUNG GALAXY M12,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520502281606,520502281606,SCH B-15 VMS-Video Management server/VAS-Video Analytics Server/FRS-Video Face Recognition....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520504030030,520504030030,VOLTE ENABLED GSM WLL FCT PHONE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520504660025,520504660025,SMALL SIZED VALVE REGULATED LEAD ACID (VRLA) BATTERY (SMF) 12V-84AH CAPACITY CONFIRMING TO JISC: 870....,MAS,1,0,0,0,1,1,4,0,0,TSB,Very Low,72.0,PO_Date,,,Z,Forecast_Ready
520508390028,520508390028,MOTOROLA Spare Battery for model GP 328 / 338 Walkie talkie,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520508390065,520508390065,MOTOROLA Spare Battery for Model XIRP 6600i Walkie Talkie,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520508600060,520508600060,All-Weather Compact 2-Way Coaxial Loudspeaker with 8 LF JBL#AWC82,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520508600072,520508600072,All-Weather Compact 2-Way Coaxial Loudspeaker with 8 LF JBL#AWC82,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520508600096,520508600096,All-Weather Compact 2-Way Coaxial Loudspeaker  JBL#AWC62 FOR SURYA ELECTRONICS IPIS WORK A....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520508600102,520508600102,All-Weather Compact 2-Way Coaxial Loudspeaker with 8 LF JBL#AWC82 FOR SURYA ELECTRONICS IP....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520508600114,520508600114,All-Weather Compact 2-Way Coaxial Loudspeaker with 6.5 LF JBL AWC62 for  R RAMA CHANDRA RE....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520508600126,520508600126,All-Weather Compact 2-Way Coaxial Loudspeaker with 8 LF JBL#AWC82 for  R RAMA CHANDRA REDD....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520508600140,520508600140,All-Weather Compact 2-Way Coaxial Loudspeaker JBL#AWC62 for FOB work by SRI SRINIVASA,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520508600163,520508600163,All-Weather Compact 2-Way Coaxial Loudspeaker with 6.5 LF JBL AWC62 FOR SS RAIL WORK AT PE....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520508600175,520508600175,"All-Weather Compact 2-Way Coaxial Loudspeaker with 8 LF JBL#AWC82 FOR SS RAIL WORK AT PER,....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520512200020,520512200020,Industrial 5G wiﬁ Router TELTONIKA RUTX50,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
520800260150,520800260150,"RJ 45 Jacks or connectors  for 2nd and 4th floor of NGO,PRS at MMC building by FLY ENTERPR....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521000590026,521000590026,SCH B-26 10G SFP(MROTEK MK-P3313DI) + supports minimum of 10Km with dual fibre connectivit....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521100030158,521100030158,MANAGEABLE LAYER-2 NON-POE 24 PORT SWITCHES WITH 24 X10/100/1000 MB & 4 X 10G SFP PORTS,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521100030390,521100030390,SCH B-02 manageable Field Switches of 8 nos PoE and 2 nos of SFP for CCTV Cameras at RPF p....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521100040050,521100040050,SWITCH  8 Ports Web Managed Non PoE Layer 2 Access (L2 SWITCH),MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521100050194,521100050194,"Manageable Layer-2 Switches consisting of 24 x 10/100/1000 BASE-T PoE ports, 4 x 10G SFP+ ....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521100050200,521100050200,"Manageable Layer-2 Switches consisting of 24 x 10/100/1000 BASE-T Non-PoE ports, 4 x 10G S....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521100050224,521100050224,"Manageable Layer-2 Switches consisting of 24 x 10/100/1000 BASE-T Non-PoE ports, 4 x 10G S....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521100050236,521100050236,SCH-B- 13 manageable Layer-2 Switches(RL TECH RGS5200-28XT) consisting of 24 x 10/100/1000....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521100080484,521100080484,"24 port giga bit layer 2 switch 24 x 10/100/1000 BASE-TPorts. 4 X 1G Minimum, SFP + Ports ....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521100120135,521100120135,LAN Extender,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521100530027,521100530027,Media converter single mode Ethernet to Fiber,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521100810024,521100810024,E1 Converter (V.21 to E1-Converter) with necessary connected equipment,MAS,1,0,0,0,1,0,6,0,0,SBA,Very Low,,,,,Z,Demand_Only
521102480039,521102480039,232 - 485 Converter,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,54.0,PO_Date,,,Z,Forecast_Ready
521102480040,521102480040,USB TO 485 converter,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,53.0,PO_Date,,,Z,Forecast_Ready
521104340026,521104340026,External Modems for Auto hut Datalogger for networking of RTU as per RDSO specification no. IRS-S-99....,MAS,1,0,0,0,1,1,11,0,0,TSB,Very Low,83.0,PO_Date,,,Z,Forecast_Ready
521501630045,521501630045,MULTIFUNCTION XEROX MACHINE MFM,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,43.0,PO_Date,,,Z,Forecast_Ready
52156576/56500452,5215657656500452,Battery charger 230V AC 110V DC 30A,MAS,0,0,1,1,0,0,0,0,1,,,,,S2,B2,,Partial
52156618/56509935,5215661856509935,Battery charger 230V  AC/24V DC-20A,MAS,0,0,0,1,0,0,0,0,0,,,,,S2,C,,Criticality_Only
521566280429,521566280429,DUAL PORT PC-MDCH LINKER UNIT,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521566280430,521566280430,MDCH/PDCH 8 PORT SERIAL COMMUNICATION CARD,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521566280739,521566280739,Dual port E1 to Single Serial Converter for electronic based Train signal register (e-TSR)....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521566390193,521566390193,Video Management server/Video Analytics Server/ Video FRS server in 1:1 redundancy with al....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521566390223,521566390223,VMS-Video Management server/VAS-Video Analytics Server/FRS-Video Face Recognition Server i....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521566390247,521566390247,Video Analytic server software (VAS)(per camera basis) as per RDSO Specification No. RDSO/....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521566390272,521566390272,VMS-Video Management server/VAS-Video Analytics Server/FRS-Video Face Recognition Server i....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521566390284,521566390284,"Supply, Installation, Testing and Commissioning of Video Analytic server software (per cam....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521566390387,521566390387,"SCH B-48 Server Hardware for Face recognition-FRS, 17 4K UHD LED Monitor, KEYBOARD,MOUSE, ....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521700101899,521700101899,"24 port Giga bit layer 2 switch 24 x 10/100/1000 BASE -T Ports 4 X 1G minimum, SFP + Ports....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521700102340,521700102340,SCH A-12 manageable Field Switches of 8 PORT1000 BASE-T PoE and 2 nos of SFP 1000 Mbps upl....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521700102363,521700102363,SCH-B- 10 manageable Field Switches (RL TECH RGS3200-10HP) consisting of 8 nos. of 10/100 ....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521700102600,521700102600,SCH B-22 manageable Field Switches(MROTEK CORNUS-82P)consisting of 8 nos. of 10/100 BASE-T....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521700102715,521700102715,SCH B-45 Manageable Field Switches(MROTEK CORNUS-82P) consisting of 8 nos. of 10/100 BASE-....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521700102995,521700102995,SCH B-26 Field Layer-2 Switch (min 8+2 port manageable) with 8nos.10/100/1000 Mbps Etherne....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521700130127,521700130127,CORE SWITCH WITH 20 X 10G SFP & 4 X 10G SFP COMBO PORT,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521700270090,521700270090,20x10G SFP+ port and Additional 4x10G (minimum) BASE-T/SFP+ combo ports Core Switch along ....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521700270120,521700270120,SCH-B- 14 Core Switch 20x10G SFP+ port and Additional 4x10G (minimum) BASE-T/SFP+ combo po....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521700270156,521700270156,SCH B-24 Core Switch(MROTEK LAVENDER-MRO-LS-3600-24XF2X-40GC) (20x10GSFP+ ports and additi....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
521700350127,521700350127,SCH B-23 Aggregate Switch(MROTEK LAVENDER-24F4X) (24xGESFP ports and 4x10GE SFP+ ports) fo....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
522002010024,522002010024,FUSE ND 20 Amps,MAS,1,0,0,0,1,0,11,0,0,TSB,Very Low,,,,,Z,Demand_Only
522002180021,522002180021,TRANSFORMER 400/110V/1KVA as per RDSO Spec IRS.S.72/88 Ammendemnet 1 or latest,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
522002180033,522002180033,TRANSFORMER 400/110V/500VA,MAS,1,0,0,0,1,0,2,0,0,SBA,Very Low,,,,,Z,Demand_Only
522004290085,522004290085,FCOM(Part No. H001M115RI) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ve....,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,66.0,PO_Date,,,Z,Forecast_Ready
522004290103,522004290103,MDP(Part No.H001M205R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver 3....,MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,66.0,PO_Date,,,Z,Forecast_Ready
522004290115,522004290115,MCPU(Part no. H001M209R1) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ve....,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,66.0,PO_Date,,,Z,Forecast_Ready
522004290127,522004290127,MSC(Part no.H001M221RI) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver ....,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,66.0,PO_Date,,,Z,Forecast_Ready
522004290139,522004290139,MDC(Part no.H001M225) for MSDAC G39 M/s G.G. Tronics make as per RDSO Spec RDSO/SPN/176/2013 ver 3 o....,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,66.0,PO_Date,,,Z,Forecast_Ready
522005520025,522005520025,Complete Communication Material including network switches among other items compatible with existin....,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,210.0,PO_Date,,,N/A,Forecast_Ready
522005910022,522005910022,HAND HELD RECHARGEABLE LED TORCH,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
522500060207,522500060207,TV DISPLAY UNIT 32 INCH,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
522500060268,522500060268,TV LED 43 inch LG,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000460025,523000460025,NVR 64 CHANNEL FOR CCTV,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000470511,523000470511,SCH B-37 Full HD P/T/Z/ (Pan/Tilt/Zoom) (CP-PLUS CP-UNP-F4521L30-DPQ) IP Colour Camera for....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000590061,523000590061,NVR 32 CHANNEL FOR CCTV,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000600066,523000600066,"Digital Voice Recorder Model ICD-UX570F, Make - SONY",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000710121,523000710121,SCH B-34 Full HD Resolution Fixed Dome (CP-PLUS CP-UNC-VE21ZL4C-VMDS-Q) type IP Colour Cam....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000830047,523000830047,12x8 Signal Processor with BLU link (EU) BSS Model #BLU100,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000830059,523000830059,Digital Signal Processor - I/O Expander BSS#BSSBLU-BIB-EU,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000830060,523000830060,12x8 Signal Processor with BLU link (EU) BSS Model #BLU100,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000830072,523000830072,Digital Signal Processor - I/O Expander BSS#BSSBLU-BIB-EU,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000830084,523000830084,12x8 Signal Processor with BLU link (EU) BSS BLU100 FOR SURYA ELECTRONICS IPIS WORK AT GI ....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000830096,523000830096,Digital Signal Processor - I/O Expander Should be supplied with DSP  BSS#BSSBLU-BIB-EU FOR....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000830102,523000830102,12x8 Signal Processor with BLU link (EU) BSS Model #BLU100 for  R RAMA CHANDRA REDDY-KADAP....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000830126,523000830126,"12x8 Signal Processor with BLU link (EU) BSS Model #BLU100 FOR SS RAIL WORK AT PER,ABU,TRL....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000830138,523000830138,"Digital Signal Processor - I/O Expander BSS#BSSBLU-BIB-EU FOR SS RAIL WORK AT PER,ABU,TRL ....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000830140,523000830140,12x8 Signal Processor with BLU link (EU) BSS Model #BLU100 FOR SS RAIL WORK AT JTJ STN,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
523000830151,523000830151,Digital Signal Processor - I/O Expander BSS#BSSBLU-BIB-EU FOR SS RAIL WORK AT JTJ STN,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
525500230316,525500230316,SOLAR PANEL 12V/50W,MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
527900042963,527900042963,AMPLIFIER 500W AHUJA SSA 5000 EM,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900045101,527900045101,High public address amplifier Ahuja APA 240,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900045113,527900045113,Mixer Ahuja RMX 1700,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900045265,527900045265,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms  Crown#NCDI4X12BL-U-EU",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900045289,527900045289,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms  Crown#NCDI4X12BL-U-EU",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900045903,527900045903,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms Crown#NCDI4X12BL-U-EU FOR SURYA ELECTR....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900045915,527900045915,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms  Crown#NCDI4X12BL-U-EU for  R RAMA CHA....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900046506,527900046506,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms  Crown#NCDI4X12BL-U-EU FOR SS RAIL WOR....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900062767,527900062767,INVERTER 1 KVA,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900082614,527900082614,ALPHA Charger for MOTOROLA Walkie Talkie Set,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900312176,527900312176,4 MP IP Bullet Camera HI FOCUS,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900313326,527900313326,SCH B-03 Full HD Bullet (CP-PLUS CP-UNCTE21ZL6C-VMDS-Q)Type IP Colour Camera for VSS 5 STN....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900430653,527900430653,SWITCH 24 Ports Managed Non PoE Layer 2 Access (L2 Switch),MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900442771,527900442771,PUNCOM 2MB ETHERNET TME CARD,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900443040,527900443040,GENERATOR RINGING PUNCOM,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900510650,527900510650,Single line Double face Train Arrival/Departure display board as per RDSO Specification N....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900510727,527900510727,Single line Double face Train Arrival/Departure display board (TADDB),MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900510739,527900510739,Platform Display Boards (PDB) (Double Line) (Single Face) (Colour of LED: White),MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900510740,527900510740,Single line Double face Train Arrival/Departure display board (TADDB),MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900510752,527900510752,Single line Double face Train Arrival/Departure display board (TADDB),MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527900510788,527900510788,Single line Double face Train Arrival/Departure display board (TADDB) FOR SS RAIL WORK AT ....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527901140087,527901140087,PA MIXER,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527901140130,527901140130,PA MIXER AMPLIFIERS 2 ZONE AHUJA TZA-2000DP,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527901460094,527901460094,MATRIX CARD RED LED TO SUIT CGDB,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527902350041,527902350041,BATTERY BANK MF VRLA 48V / 200AH,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527902350065,527902350065,BATTERY BANK SMF VRLA 48V / 300AH,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527903380041,527903380041,Call station Ahuja APM 201 RM,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527903920072,527903920072,"ST63E1, Small form factor Trib with 63 E1 / DS1 ports for TJ1400, E1 cables for ST63E1 car....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527905800227,527905800227,True color Outdoor Video Display (OVD) of Pixel Resolution (WxH) 432x128 (6-line single fa....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
527905800240,527905800240,True color Outdoor Video Display (OVD) of Pixel Resolution (WxH) 432x128 (6-line single fa....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
