PL_Code,Description,Movement_Status,Inventory_Aging_Class,Inventory_Value,Operational_ABC,Source_Universe,Inventory_Domain,Business_Unit,Division,Depot,Snapshot_Date,Pipeline_Version
561196840628,POWER CABLE 2 corex1.5 sq.mm Screened/Shielded multi strand PVC insulated wire for speake....,Slow Moving,Very Slow Moving,98259.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539821491576,Daisy chain junction box-DCJB for running on OFC and Ethernet copper FOR R RAMA CHANDRA RE....,Active,Monitor,800654.4,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800422,True color Indoor Video Display (IVD) with its mechanical structure FOR R RAMA CHANDRA RED....,Slow Moving,Very Slow Moving,1840309.63,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567903810023,SCH NEW NS-12 Stainless Grade) Steel Square of (304 pipe 40mmx40mm/ circular pipe 40mm dia....,Active,Monitor,180000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567902700064,"SCH NEW NS-13 Stainless Grade Steel Square of (304 pipe (50mm Dia, 3 mm thickness with +/-....",Active,Monitor,440000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
501802180107,SCH B-24 Counter Communication System Ahuja CCS 2300 for R RAMA CHANDRA REDDY-KADAPA IPIS ....,Active,Monitor,25000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000710121,SCH B-34 Full HD Resolution Fixed Dome (CP-PLUS CP-UNC-VE21ZL4C-VMDS-Q) type IP Colour Cam....,Active,Monitor,197000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539804450269,SCH B-35 Full HD Bullet (CP-PLUS CP-UNC-TE21ZL6C-VMDS-Q) Type IP Colour Camera for R RAMA ....,Active,Monitor,145000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000470511,SCH B-37 Full HD P/T/Z/ (Pan/Tilt/Zoom) (CP-PLUS CP-UNP-F4521L30-DPQ) IP Colour Camera for....,Active,Monitor,383200.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529012920091,SCH B-41 Fully functional multipurpose Digital key board (Joy stick CP-PLUS CP-UNK-331) fo....,Active,Monitor,27200.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521700102715,SCH B-45 Manageable Field Switches(MROTEK CORNUS-82P) consisting of 8 nos. of 10/100 BASE-....,Active,Monitor,66000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539803717102,SCH B-46 Manageable Layer-2 Switches(LAVENDER-244XP) consisting of 24 x 10/100/1000 BASE-T....,Active,Monitor,472000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539801779700,SCH B-47 SFP (MROTEK) 10G + supports minimum of 10Km with dual fibre connectivity to suit ....,Active,Monitor,71200.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529008670087,SCH B-60 WiFi access points controller (INDIO NETWORKS WIFI 6 ACCESS POINT UM-325AX ) mana....,Active,Monitor,311200.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529008670099,SCH B-61 WiFi access points controller (INDIO NETWORKS WIFI 6 ACCESS POINT UM-325AX ) mana....,Active,Monitor,200000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570107590080,"SCH B-43 PC Workstation 24 4K UHD LED Monitor, licensed software (OS, MS Office, Anti viru....",Active,Active,534000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521566390387,"SCH B-48 Server Hardware for Face recognition-FRS, 17 4K UHD LED Monitor, KEYBOARD,MOUSE, ....",Active,Active,624000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539811950379,Central Data Controller Unit (CDC) along with CDS conforming to system requirement,Dead Stock,Dead Stock,3750000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539813330230,RMS SERVER WITH RMS SOFTWARE,Dead Stock,Dead Stock,1100000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560403461229,Platform display controller (PDC),Slow Moving,Very Slow Moving,800000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549900290336,At a Glance Display Board Double faced (AGDB) with all accessories,Dead Stock,Dead Stock,325000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900510740,Single line Double face Train Arrival/Departure display board (TADDB),Slow Moving,Very Slow Moving,5040000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529002520109,Double Faced Coach Guidance Display Boards (CGDB),Dead Stock,Dead Stock,2236000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539821491321,Daisy chain junction box for running on OFC and Ethernet copper,Dead Stock,Dead Stock,456000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
502200630160,True color Indoor Video Display (IVD) with its mechanical structure of Pixel Resolution (W....,Dead Stock,Dead Stock,8800000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800227,True color Outdoor Video Display (OVD) of Pixel Resolution (WxH) 432x128 (6-line single fa....,Dead Stock,Dead Stock,6700000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539803505494,GPS clock as per RDSO specification RDSO/SPN/TC 62/ 2008 Rev 3.0 or latest.,Slow Moving,Very Slow Moving,270000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529009640030,OFC Patch cards LC-SC connector 10 mtr length,Dead Stock,Dead Stock,170000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561198350264,UTP CAT 6 cable 23 AWG,Dead Stock,Dead Stock,10800.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
501802580020,Counter Communication System Ahuja CCS 2300,Dead Stock,Dead Stock,48000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
502355441175,ELECTRONIC PUSH BUTTON TELEPHONE WITH CALLER ID AND SPEAKER,Dead Stock,Dead Stock,36000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570153210454,TV 55 LED UHD smart SONY FW-55BZ40L,Slow Moving,Very Slow Moving,9180000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
501800242869,30 Watt Paging Horn Speaker Model no JBL CCS- H30,Slow Moving,Very Slow Moving,1000000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
501806990069,5.25 two way 10 W wall mount speaker JBL CONTROL 25AV,Slow Moving,Very Slow Moving,330000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539800448130,"4 Inch , Rimless Ceiling Speaker JBL Model No CS-ICS04MR",Dead Stock,Dead Stock,56250.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539866280049,Dynamic Paging microphone with desktop stand AKG Model 6000H51030,Dead Stock,Dead Stock,50000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830060,12x8 Signal Processor with BLU link (EU) BSS Model #BLU100,Slow Moving,Very Slow Moving,680000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
528700380045,All-Weather Compact 2-Way Coaxial Loudspeaker with 6.5 LF JBL AWC62,Dead Stock,Dead Stock,1800000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508600072,All-Weather Compact 2-Way Coaxial Loudspeaker with 8 LF JBL#AWC82,Slow Moving,Very Slow Moving,7840000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570150950270,"8 Buttons Ethernet Controller and Volume Control, BSS#BSSEC8BV-BLK-MEU",Dead Stock,Dead Stock,250000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830072,Digital Signal Processor - I/O Expander BSS#BSSBLU-BIB-EU,Dead Stock,Dead Stock,90000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900045289,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms  Crown#NCDI4X12BL-U-EU",Slow Moving,Very Slow Moving,2860000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569037200028,"TSF 4 KIT for 6 quad cable FOR IDDS WORK AT MSB,MPK,MBM,GDY,STM STN",Slow Moving,Slow Moving,83895.7,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569905400028,SCH B-35¿OFC Jointing Kit Joint enclosure for armoured optical fibre cable for IDDS WORK a....,Active,Monitor,175000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805023971,SCH B-79 OFC cable 24 fibre armoured  as per RDSO specification NO.IRS:TC:55/2006 Rev.1for....,Active,Monitor,240000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539809946174,SCH B-40 Cable 2 core x 1.5 sq.mm Screened/Shielded multistrand PVC insulated wire for sp....,Active,Active,600000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802319356,SCH B-19 Media converter single mode ethernet to Fiber media converter for transmission an....,Active,Monitor,1120000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570100899334,SCH B-23 UPS 10KVA on-line UPS (Single phase) floor mountable type with 1 hr back up time ....,Active,Active,4000000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561100196700,"SCH B-38 Cable Jelly filled under ground telecom 6 quad, 0.9mm dia Railway signal and te....",Active,Monitor,244500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
502356170035,SCH B-36 PIJF armoured underground 100pair telephone cable having 0.63 mm dia of each copp....,Active,Monitor,397600.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561100610631,SCH B-37 PIJF armoured Telecom Cable 10 pair polythene insulated polythene sheathed jelly ....,Active,Monitor,312000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539811950380,Central Data Controller Unit (CDC) along with CDS conforming to system requirement,Active,Monitor,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539813330241,RMS SERVER WITH RMS SOFTWARE,Active,Active,220000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
529012410039,Platform display controller (PDC),Active,Monitor,350000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539811990201,At a Glance Display Board Double faced (AGDB) with all accessories,Active,Active,3250000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900510752,Single line Double face Train Arrival/Departure display board (TADDB),Active,Monitor,2880000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812211300,Double Faced Coach Guidance Display Boards (CGDB),Active,Active,8448000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539821491357,Daisy chain junction box for running on OFC and Ethernet copper,Active,Active,1456000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
501000014155,True color Indoor Video Display (IVD) with its mechanical structure of Pixel Resolution (W....,Active,Active,4600000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800240,True color Outdoor Video Display (OVD) of Pixel Resolution (WxH) 432x128 (6-line single fa....,Dead Stock,Dead Stock,3400000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539803505500,GPS clock as per RDSO specification RDSO/SPN/TC 62/ 2008 Rev 3.0 or latest.,Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539801396203,TV 55 LED UHD smart SONY FW-55BZ40L,Active,Monitor,4725000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
501802180089,Counter communication system Ahuja CCS 2300,Dead Stock,Dead Stock,48000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
301001320132,ELECTRONIC PUSH BUTTON TELEPHONE WITH CALLER ID AND SPEAKER,Dead Stock,Dead Stock,31500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
501800242845,30 Watt Paging Horn Speaker Model no JBL CCS- H30,Dead Stock,Dead Stock,288000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539801669852,5.25 two way 10 W wall mount speaker JBL CONTROL 25AV,Active,Monitor,300000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539800448128,"4 Inch , Rimless Ceiling Speaker JBL Model No CS-ICS04MR",Active,Monitor,25000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
500101070025,"5.25 Full Range, Wooden Wall Mount Compact Cost effective Speaker; JBL Model #CS-IWS05W",Active,Monitor,72000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539866280037,Dynamic Paging microphone with desktop stand AKG Model 6000H51030,Dead Stock,Dead Stock,60000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830047,12x8 Signal Processor with BLU link (EU) BSS Model #BLU100,Active,Active,400000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
528700380033,All-Weather Compact 2-Way Coaxial Loudspeaker with 6.5 LF JBL AWC62,Active,Monitor,390000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508600060,All-Weather Compact 2-Way Coaxial Loudspeaker with 8 LF JBL#AWC82,Active,Monitor,2320000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570150950256,"8 Buttons Ethernet Controller and Volume Control, BSS#BSSEC8BV-BLK-MEU",Dead Stock,Dead Stock,162000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
501800084863,Weather-resistant hemispherical boundary layer microphone AKG#2815Z00050,Dead Stock,Dead Stock,315000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830059,Digital Signal Processor - I/O Expander BSS#BSSBLU-BIB-EU,Active,Active,90000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900045265,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms  Crown#NCDI4X12BL-U-EU",Dead Stock,Dead Stock,2200000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802319368,SCH B-19 Media converter single mode ethernet to Fiber media converter for transmission an....,Active,Monitor,1116000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570100899346,SCH B-23 UPS 10KVA on-line UPS (Single phase) floor mountable type with 1 hr back up time ....,Active,Monitor,900000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570101228630,SCH B-24 UPS 15KVA on-line UPS (Single phase) floor mountable type with 1 hr back up time ....,Active,Monitor,24751638.18,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561100196711,SCH B-33 normal joint using heat shrinkable jointing kit complete for 6 quad cable RDSO s....,Active,Monitor,64000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569005130057,SCH B-35 OFC Jointing Kit Joint enclosure for armoured optical fibre cable for IDDS WORK a....,Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539809946186,SCH B-41 Cable 2 core x 1.5 sq.mm Screened/Shielded multistrand PVC insulated wire for sp....,Active,Active,325000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539811950410,Central Data Controller Unit (CDC) along with CDS conforming to system requirement FOR SS....,Slow Moving,Very Slow Moving,947000.72,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539813330253,"RMS Server with RMS software FOR SS RAIL WORK AT PER,ABU,TRL STN",Dead Stock,Dead Stock,687267.96,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802398700,"Platform display controller (PDC) FOR SS RAIL WORK AT PER,ABU,TRL STN",Dead Stock,Dead Stock,445359.64,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549900290348,At a Glance Display Board Double faced (AGDB) with all accessories FOR SS RAIL WORK AT PER....,Slow Moving,Very Slow Moving,1612085.7,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900510788,Single line Double face Train Arrival/Departure display board (TADDB) FOR SS RAIL WORK AT ....,Dead Stock,Dead Stock,2758688.4,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812211311,"Double Faced Coach Guidance Display Boards (CGDB) FOR SS RAIL WORK AT PER,ABU,TRL STN",Dead Stock,Dead Stock,6299289.98,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539821491369,Daisy chain junction box for running on OFC and Ethernet copper (DCJB) FOR SS RAIL WORK AT....,Dead Stock,Dead Stock,1277967.6,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539803505512,"GPS Clock as per RDSO SPN. RDSO/SPN/TC 62/2008 Rev 3.0 or latest FOR SS RAIL WORK AT PER,A....",Active,Monitor,277551.12,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570104060134,"TV 55 LED UHD smart Samsung FOR SS RAIL WORK AT PER,ABU,TRL STN",Slow Moving,Very Slow Moving,6625000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800318,"True color Indoor Video Display (IVD) FOR SS RAIL WORK AT PER,ABU,TRL STN",Slow Moving,Very Slow Moving,1840309.63,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800320,"True color Outdoor Video Display (OVD) FOR SS RAIL WORK AT PER,ABU,TRL STN",Slow Moving,Very Slow Moving,4861466.66,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570101228265,"UPS 15KVA on-line  Single phase FOR SS RAIL WORK AT PER,ABU,TRL STN",Active,Monitor,1527875.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802319253,Media converter single mode ethernet to Fiber MROTEK HOSTA-UG/SA/SM15/SC/CAD FOR SS RAIL W....,Slow Moving,Very Slow Moving,703950.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
501800243291,"30 Watt Paging Horn Speaker Model no JBL CCS- H30 FOR SS RAIL WORK AT PER,ABU,TRL STN",Slow Moving,Very Slow Moving,891423.68,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539801431276,"5.25 two way 10 W wall mount speaker JBL CONTROL 25AV FOR SS RAIL WORK AT PER,ABU,TRL STN....",Slow Moving,Very Slow Moving,204319.35,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830126,"12x8 Signal Processor with BLU link (EU) BSS Model #BLU100 FOR SS RAIL WORK AT PER,ABU,TRL....",Slow Moving,Very Slow Moving,479094.36,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508600163,All-Weather Compact 2-Way Coaxial Loudspeaker with 6.5 LF JBL AWC62 FOR SS RAIL WORK AT PE....,Slow Moving,Very Slow Moving,801699.52,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
520508600175,"All-Weather Compact 2-Way Coaxial Loudspeaker with 8 LF JBL#AWC82 FOR SS RAIL WORK AT PER,....",Slow Moving,Very Slow Moving,6795202.96,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830138,"Digital Signal Processor - I/O Expander BSS#BSSBLU-BIB-EU FOR SS RAIL WORK AT PER,ABU,TRL ....",Slow Moving,Very Slow Moving,161754.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527900046506,"Four Channel Digital Power Amplifier, 1200W@ 4 Ohms  Crown#NCDI4X12BL-U-EU FOR SS RAIL WOR....",Slow Moving,Very Slow Moving,1964118.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812630538,SCH B-32 TSF 4/6 KIT normal joint using heat shrinkable jointing kit complete for 6 quad c....,Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539811950422,Central Data Controller Unit (CDC) along with CDS conforming to system requirement FOR SS ....,Dead Stock,Dead Stock,473500.36,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539813330289,RMS Server with RMS software FOR SS RAIL WORK AT JTJ STN,Dead Stock,Dead Stock,229089.32,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802398724,Platform display controller (PDC) FOR SS RAIL WORK AT JTJ STN,Dead Stock,Dead Stock,242923.44,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549900290350,At a Glance Display Board Double faced (AGDB) with all accessories FOR SS RAIL WORK AT JTJ....,Dead Stock,Dead Stock,806042.85,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539812211323,Double Faced Coach Guidance Display Boards (CGDB) FOR SS RAIL WORK AT JTJ STN,Dead Stock,Dead Stock,5426496.79,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570106480059,TV 55 LED UHD smart Samsung FOR SS RAIL WORK AT JTJ STN,Slow Moving,Very Slow Moving,3125000.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
501800242936,30 Watt Paging Horn Speaker Model no JBL CCS- H30 FOR SS RAIL WORK AT JTJ STN,Slow Moving,Very Slow Moving,477548.4,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800343,True color Indoor Video Display (IVD) with its mechanical structure of Pixel Resolution (W....,Slow Moving,Very Slow Moving,1840309.63,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
527905800355,True color Outdoor Video Display (OVD) of Pixel Resolution (WxH) 432x128 (6-line single fa....,Slow Moving,Very Slow Moving,2430733.33,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539821491412,Daisy chain junction box for running on OFC and Ethernet copper FOR SS RAIL WORK AT JTJ S....,Slow Moving,Very Slow Moving,1100899.8,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802319137,Media converter single mode ethernet to Fiber MROTEK HOSTA-UG/SA/SM15/SC/CAD FOR SS RAIL W....,Slow Moving,Very Slow Moving,308750.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570101228277,UPS 15KVA NUMERIC PREMIUS  on-line  Single phase FOR SS RAIL WORK AT JTJ STN,Slow Moving,Very Slow Moving,1527878.9,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539801431288,5.25 two way 10 W wall mount speaker JBL CONTROL 25AV FOR SS RAIL WORK AT JTJ STN,Slow Moving,Very Slow Moving,204319.35,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539800448281,"4 Inch , Rimless Ceiling Speaker JBL Model No CS-ICS04MR FOR SS RAIL WORK AT JTJ STN",Slow Moving,Very Slow Moving,11546.1,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539803680048,"5.25 Full Range, Wooden Wall Mount Compact Cost effective Speaker; JBL Model #CS-IWS05W FO....",Slow Moving,Very Slow Moving,37390.95,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830140,12x8 Signal Processor with BLU link (EU) BSS Model #BLU100 FOR SS RAIL WORK AT JTJ STN,Slow Moving,Very Slow Moving,319396.24,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
523000830151,Digital Signal Processor - I/O Expander BSS#BSSBLU-BIB-EU FOR SS RAIL WORK AT JTJ STN,Unknown,Unknown,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539813440708,Cable fault locator ANDIG 5379 FOR AQUINT INFRATELE INDIA AT MAS-GDR STN,Slow Moving,Slow Moving,129800.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569800330051,"HDPE pipes permanently solid lubricated (33mm inner dia, 40mm outer dia) for AQUINT INFRAT....",Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805826125,Krone tool for AQUINT INFRATELE  with various Engineering Works in MAS-GDR Sections,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539835440821,Fiber Optic Tester tool Optical Power Meter and Optical Light Source with various Enginee....,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561196960051,Thermo shrinkable jointing TSF kit for 6 quad cable for AQUINT INFRATELE  with various Eng....,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539898330277,joint enclosure for optic fiber cable 24 F for LUS work at 16 LC gates CGL-VM OF TRANSPRO,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539898330289,OFC joint closure for optic fiber cable 48 F for LUS work at 16 LC gates CGL-VM OF TRANSPR....,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561197900098,Rack mountable 24F nos Fiber management System FMS for LUS work at 16 LC gates CGL-VM OF T....,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569019731240,"permanently solid lubricated HDPE pipes 33mm inner dia, 40mm outer dia for LUS work at 16 ....",Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569019732036,Double Walled Corrugated (DWC) Pipe for Utility shifting  work by SRI SRINIVASA,Slow Moving,Slow Moving,169200.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802805135,"HDPE pipe for 24F/48F 33 mm inner dia, 40 mm outer dia for Utility shifting  work by SRI S....",Active,Monitor,135339.38,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561197240050,24F Optical fibre Cable joint Closure for Utility shifting  work by SRI SRINIVASA,Active,Monitor,29775.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561197230263,48F Optical fibre Cable joint Closure for Utility shifting work by SRI SRINIVASA,Slow Moving,Very Slow Moving,112252.36,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561100193357,Heat shrinkable jointing kit complete for 6 quad cable  for Utility shifting work by SR....,Active,Monitor,126000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539805022309,SC TYPE rack/Wall mountable24F Fibre management system (FMS) for Utility shifting work b....,Active,Monitor,8200.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560603390036,"Standard Rack 19 size width, 9U size for Utility shifting work by SRI SRINIVASA",Active,Monitor,8730.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543600011473,"Standard Rack 19 size width, 6U size for Utility shifting work by SRI SRINIVASA",Slow Moving,Slow Moving,93500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
