PL_Code,Description,Inventory_Domain,Business_Unit,Division,Equipment_Family,Source_Universe,ABC_Class,Criticality,Current_Stock,Unit_Cost,Inventory_Value,Depot,Snapshot_Date,Pipeline_Version
539847920016,600 VA UPS make Numeric,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
615400010060,Ladder wooden - 6(feet),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,150.0,150.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
799048680148,Padlock G.I. SIZE 65MM,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,75.0,75.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
570102670012,Keyboard,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,200.0,200.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539845530016,CORDLESS MOUSE,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,75.0,75.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
570100216097,compuer printer  brother,Railway_Operations,TPJ,Tiruchirappalli,Printer,Operational,C,,0.0,1500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
570103410010,Computer monitor TFT-18.5 MAKE-HCL,Railway_Operations,TPJ,Tiruchirappalli,Computer,Operational,C,,1.0,1000.0,1000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
570100822428,CPU HCL make,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,1500.0,1500.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
74495914,LOCK PAD GALUANISED WITH NON-INTER CHANGEABLE DUPLICATE KEYS 4 LEVER STAMPED WITH RLYS INI....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,27.0,106.95,2887.65,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539833391030,Handheld digital multimeter,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,22266.97,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
722400660010,DRILLING MECHINE 13 TO 23 MM,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,21.0,6539.24,137324.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
522001790046,DISTANCE MEASURING WHEEL (RODO METER),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,2740.17,2740.17,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
729023840016,"Tools Bag Nylon with pocket & sling, waterproof of size 340X240X150 mm.",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,2.0,444.0,888.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
727924850012,Spring adjusting Tool for DLB and FM Diado Block Instrument to Drg.No. CWM SK/01123.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,4.0,200.0,800.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
430800091284,KUSAM MECO INFRARED THERMO METER MODEL KM IRL 1100,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,4.0,4513.0,18052.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
589800030020,SPECIAL SPANNER FOR MAINTANENCE OF ELECTRICAL POINT MACHINE GROUND CONNECTION,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,C,,19.0,258.0,4902.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539805929960,Brush cutter Machine with petrol engine,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,10450.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
721617410015,Dial Tension Gauge 50-500grams for DLB Instrument (WO No.13075025),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,2.0,5872.61,11745.22,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
570110460035,BROTHER ELECTRONIC LABEL PRINTER,Railway_Operations,TPJ,Tiruchirappalli,Printer,Operational,C,,1.0,5378.46,5378.46,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
430201610016,Hand Held 600 V Insulation Tester. Make :- YOKINS (YOK-IT-HDG-MB-500V-500MOHMS) or Similar....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,2596.0,2596.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
783100174259,STEEL STORAGE RACK,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,17.0,10000.0,170000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
90230334,"INDIAN STANDARD EQUAL ANGLE ISA 50 X 50 X 6MM, IN THE LENGTH OF 5.5 TO 13.5 MTRS. CONFORMI....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,67.65,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
831100740244,"ALL IN ONE PRINTER (MULTIFUNCTION MACHINE MFM PRINT SCAN,COPY AND AUTOMATIC SIDE PRINT MAK....",Railway_Operations,TPJ,Tiruchirappalli,Printer,Operational,C,,1.0,9246.87,9246.87,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565001310033,"Supply of surge protective device (SPD) life tester, designed for onsite testing of surge ....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,90506.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
40402411064,DISTANCE MEASURING WHEEL,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,110613.2,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
439002170067,"HIMALAYAN POWER PETROL START, PETROL RUN POWER GENERATOR AND PORTABLE GENERATORS",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,110000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569065530015,"Aluminium Single Pole Platform step telescopic ladder, Capacity 150 Kg (Telescopic Ladder ....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,3.0,8097.3,24291.9,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
721427060212,"TORQUE WRENCH, RATCHET TYPE, RANGE 135-540 Nm, 14-56 Kgf mtrs & Sq. DRIVE 3/4 ALONG WITH 4....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,3.0,2500.0,7500.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
469029750666,WALKIE TALKIE MOTOROLA  XiR P6600i,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,4.0,28957.2,115828.8,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
727912620020,Portable  Rail drilling machine fitted with petrol start kerosin oil run HONDA engine as p....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,46020.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
729099810011,"WELDING MACHINE, PORTABLE, INVERTER TYPE, SINGLE PHASE, CURRENT OUTPUT: 20 -200AMPS. AIR C....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,6450.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
570108730031,Cartridge ink set for brother printer HL T 4000 DW,Railway_Operations,TPJ,Tiruchirappalli,Printer,Operational,C,,0.0,33660.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
563047190014,Tool Kit For IRS Point Machine 143MM (or) 220MM,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,C,,1.0,5000.0,5000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
570189450015,DUGONG High End Desktop Computer,Railway_Operations,TPJ,Tiruchirappalli,Computer,Operational,C,,0.0,65800.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
549007661110,A TYPE FOUNDATION,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,4760.85,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565000074846,Goods Warning Board with Reflective Sheet.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,6.0,3872.0,23232.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56987109,CABLE PVC INSULATED ARMOURED UN SCREENED UNDER GROUND POWER CABLE OF SIZE 2C x 25sqmm ALUM....,Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,0.0,124.16,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56987110,CABLE PVC INSULATED ARMOURED UNSCREENED RAILWAY SIGNALLING CABLE OF SIZE 19C x 1.5sqmm (RE....,Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,0.0,345.62,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
460152100019,EARTH ELECTRODE LENGTH-4 Mtrs,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,1799.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567912690018,SMPS BASED IPS FOR LC GATE WITH ALL ACCESSORIES  & VRLA BATTERIES ( 55+5 NOS),Railway_Operations,TPJ,Tiruchirappalli,IPS,Operational,C,,0.0,1125000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539820870014,DWC PIPE,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,714.09,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539814480027,RELAY ECR 4F/4B.,Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,0.0,3591.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567900801023,SURGE PROTECTION DEVICE,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,14.0,11398.3,159576.2,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
549007491562,PIPE GI 50MM(2) (CS 77),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,2055.09,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539841330010,Relay Rack capacity 56 relays,Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,0.0,9536.25,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539826140010,CT Box Point,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,682.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539804970010,LED TV 55 Inch,Railway_Operations,TPJ,Tiruchirappalli,LED Signal,Operational,C,,0.0,122542.4,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567900808704,INDICATIVE TYPE SURGE PROTECTION DEVICE CLASS-D FOR 110V AC/DC,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,3626.77,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56301571,ROTARY TYPE  POINT MACHINE110V,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,C,,0.0,101378.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567900805272,SURGE PROTECTION DEVICE 24V,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,2800.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560606680013,Complete Earthing and Bonding System ( Maintenance Free Earth )with all accessories as per....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,16462.84,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
863500010164,Smoke cum heat sensor,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,3500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539859120012,Linear Heat Sensing Interface Module,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,57120.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569003030126,Unarmoured Fire Survival Circuit Integrity Cable 2 X 1.5 Sq.mm As Per RDSO/SPN/217/2021-VE....,Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,0.0,81.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569003010127,(Sch-A-3)Fire Alarm Analogue Addressable and Resetable Manual Call Point as per RDSO/SPN/2....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,8000.0,8000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
861600970019,RELAY MODULE ADDRESSABLE RE -717 MR,Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,17.0,3700.0,62900.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
861600980013,VISUAL STROBE AUDIO VISUAL ALARM,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,28.0,1000.0,28000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
861600990018,CONTROL MODULE ADDRESSABLE RE-717 MC,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,44.0,5000.0,220000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
860100800011,Aspiration type smoke detector,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,3000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
861601000014,MONITOR MODULE ADDRESSABLE RE- 717 MM,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,3000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539810800015,CPVC PIPE 25MM DIA ( 3 Mts LONG ),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,50.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
508312340019,BATTERY 12V/7AH,Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,1000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
861600910011,ISOLATOR BASE DETECTOR BASE,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,1500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
861601010019,TCP/IP MODULE ETHERNET MODULE RE-517 ME,Railway_Operations,TPJ,Tiruchirappalli,Network Equipment,Operational,C,,1.0,3000.0,3000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
725800130019,DIGITAL MULTIMETER,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,50000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
527900251898,Supply of Network status monitoring software,Railway_Operations,TPJ,Tiruchirappalli,Network Equipment,Operational,C,,1.0,2000.0,2000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
861601030018,FIRE SURVIVAL ARMOURED CABLE,Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,230.0,99.0,22770.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
439000010383,WOODEN TABLE SMALL TEAPOY,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,1500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539849010015,External Leased Line Modem,Railway_Operations,TPJ,Tiruchirappalli,Network Equipment,Operational,C,,6.0,21240.0,127440.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569002650017,DATALOGGER GSM/GPRS MODEM &ADAPTOR CARD 4G,Railway_Operations,TPJ,Tiruchirappalli,Network Equipment,Operational,C,,0.0,29000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56987092,ROUTE LED SIGNAL LIGHTING UNIT 100V AC RE-PROFITABLE IN EXISTING CLS HOUSING AND COMPATIBL....,Railway_Operations,TPJ,Tiruchirappalli,LED Signal,Operational,C,,0.0,5841.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
561501060058,Secondary Cells 2V-300AH  Un Charged,Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,5890.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
570100829976,CPU,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,5850.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
570101410018,MONITOR,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,138500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
570101550011,Wireless Mouse,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,750.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565100010120,Transformer  230v/110  1KVA Step Down,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,5000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
470200733647,PORTABLE GENERATOR HIMALAYAN POWER,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,82850.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
563000011619,Ground Connection for Point Machine  220 mm,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,C,,2.0,45545.94,91091.88,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
563045831089,ELECTRICAL IRS Point machine 220 mm STROKE,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,C,,0.0,99667.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
56110029,CABLE PVC INSULATED ARMOURED UNSCREENED UNDERGROUND POWER CABLE 3C X 10 SQ.MM,Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,0.0,109.74,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
500500680017,Half split DWC pipe,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,263.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
543800040018,Signal Pole Tubular with 140 mm outer dia 4.6 Mtrs tall,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,3318.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
543800050012,Signal Pole Tubular with 140 mm outer dia 3.6 Mtrs tall,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,2800.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
543100020011,SURFACE BASE 140 MM DIA,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,3817.15,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564700140014,"Signals, Shunt.",Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,8500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564682290015,"SIGNALS, COLOUR LIGHT, MULTI UNIT TYPE, SEARCH LIGHT TYPE.",Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,9549.87,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564682300010,"SIGNALS, COLOUR LIGHT, MULTI UNIT TYPE, SEARCH LIGHT TYPE.",Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,11119.13,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564682310014,"SIGNALS, COLOUR LIGHT, MULTI UNIT TYPE, SEARCH LIGHT TYPE.",Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,3385.68,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564682320019,"SIGNALS, COLOUR LIGHT, MULTI UNIT TYPE, SEARCH LIGHT TYPE.",Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,14300.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564682330013,"SIGNALS, COLOUR LIGHT, MULTI UNIT TYPE, SEARCH LIGHT TYPE.",Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,714.01,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564682340018,"SIGNALS, COLOUR LIGHT, MULTI UNIT TYPE, SEARCH LIGHT TYPE.",Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,8.0,1487.0,11896.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567914050010,Electrical Signalling equipments and spares not otherwise classified.,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,60.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567914060014,Electrical Signalling equipments and spares not otherwise classified.,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,82.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567908380018,ARA/PBT FUSE BLOCK,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,82.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560612340010,Misc Signalling spares,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,3318.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560612350015,Misc Signalling spares,Railway_Operations,TPJ,Tiruchirappalli,Signal Equipment,Operational,C,,0.0,4900.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
841140110016,DWC Bend to suit 120mm outer  and 103 mm inner dia,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,276.01,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569012540014,Miscellaneous.,Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,30208.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560408090011,Digital Axle Counter spares,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,19588.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560408100016,Digital Axle Counter spares,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,31270.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560408110010,Digital Axle Counter spares,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,2.0,83780.0,167560.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560408120015,Digital Axle Counter spares,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,66080.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560408130010,Digital Axle Counter spares,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,36226.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560408140014,Digital Axle Counter spares,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,120360.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560408150019,Digital Axle Counter spares,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,31270.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560408160013,Digital Axle Counter spares,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,60416.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560408170018,Digital Axle Counter spares,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,372880.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560408180012,Digital Axle Counter spares,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,5310.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560408190017,Digital Axle Counter spares,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,4.0,31270.0,125080.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
529002880011,Miscellaneous.,Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,80000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560403860010,"DC-DC Converter for MSDAC, Make-CEL",Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,19470.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
501000260269,GI pipe 100mm,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,630.92,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539871620025,PVC Signalling Cable 30 core x 1.5,Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,A,,3985.0,624.07,2486903.01,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
509000346672,VRLA Battery 200AH / 2V,Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,1500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
509047950014,VRLA battery,Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,150220.8,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
331200520110,ROTARY KEY Transmission (RKT),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,3523.27,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
