PL_Code,Description,Movement_Status,Inventory_Aging_Class,Inventory_Value,Operational_ABC,Source_Universe,Inventory_Domain,Business_Unit,Division,Depot,Snapshot_Date,Pipeline_Version
552000450010,ONE WAY GUIDE ROLLER ASSEMBLY SET,Active,Active,37996.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
559000640010,WIRE LEAD 2 MTRS 4 MM,Active,Active,23780.85,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
559000640010,WIRE LEAD 2 MTRS 4 MM,Active,Active,23780.85,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
727900774137,WIRE BOND 1.5 METER,Active,Monitor,10410.24,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
727900774137,WIRE BOND 1.5 METER,Active,Monitor,10410.24,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56507641,CHANNEL BOND PIN,Slow Moving,Very Slow Moving,3590.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56507641,CHANNEL BOND PIN,Slow Moving,Very Slow Moving,3590.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560604184353,EMERGENCY SLIDING BOOM COMPLETE SET,Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560604184353,EMERGENCY SLIDING BOOM COMPLETE SET,Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560610430019,TLD BOX FRP,Active,Active,734249.01,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560610430019,TLD BOX FRP,Active,Active,734249.01,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563002850013,GROUND CONNECTION FOR 220MM POINT MACHINE,Active,Active,869897.94,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563002850013,GROUND CONNECTION FOR 220MM POINT MACHINE,Active,Active,869897.94,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56301704,POINT MACHINE ROD ( GROUND CONNECTION SET),Dead Stock,Dead Stock,136700.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56301704,POINT MACHINE ROD ( GROUND CONNECTION SET),Dead Stock,Dead Stock,136700.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563045831879,GALVANIZED GROUND CONNECTION FOR 220MM POINT MACHINE,Active,Active,665685.6,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563047600010,GALVANISED GROUND CONNECTION FOR IRS POINT MACHINE.,Active,Monitor,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
331200520110,ROTARY KEY Transmission (RKT),Active,Active,484832.5,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802164075,CABLE MARKERS (SIGNAL),Dead Stock,Dead Stock,0.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802164075,CABLE MARKERS (SIGNAL),Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810200188,WIRE LEAD  4 MTRS,Active,Active,11850.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539810200188,WIRE LEAD  4 MTRS,Active,Active,11850.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541002400010,POINT ROD SIZE 1  1/4 ''   X  18' LONG WITH  END COUPLING,Dead Stock,Dead Stock,519332.2,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541002470012,CRANK VERTICAL 12  ''   X   12 '',Active,Active,202812.69,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541002470012,CRANK VERTICAL 12  ''   X   12 '',Active,Active,202812.69,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
541100460013,RELAY RACK TO HOLD 168 RELAYS,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542120140011,CRANKS STRAIGHT ARM ADJUSTABLE.,Slow Moving,Very Slow Moving,109150.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542120140011,CRANKS STRAIGHT ARM ADJUSTABLE.,Slow Moving,Very Slow Moving,109150.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542120320013,CRANK NORMAL OR HORIZONTAL 12 ''   X   12 ''   ( 300 mmx 300 mm),Active,Active,152027.57,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542120330018,CRANK ADJUSTABLE 12 ''  X   18  '',Active,Active,108589.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542300120014,SPRING IN SET FOR E TYPE LOCK,Active,Active,13717.5,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542300120014,SPRING IN SET FOR E TYPE LOCK,Active,Active,13717.5,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539841501046,Fuse PPTC 4 Amp,Slow Moving,Slow Moving,17713.8,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539817380019,ND FUSE 2 AMPS,Active,Active,32672.25,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56502540,FUSE 6 AMPS ND TYPE,Slow Moving,Very Slow Moving,43855.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56502540,FUSE 6 AMPS ND TYPE,Slow Moving,Very Slow Moving,43855.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863980012,FUSE PPTC 24 V 2 A,Active,Active,600.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560606810012,ILLUMINATION BOARD FOR LC GATE.,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560633810015,INSULATION COMPLETE SET FOR IRS POINT MACHINE 220 MM,Active,Active,140160.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560633810015,INSULATION COMPLETE SET FOR IRS POINT MACHINE 220 MM,Active,Active,140160.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560607010015,INSULATION D BRACKET.,Active,Active,676.27,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560607010015,INSULATION D BRACKET.,Active,Active,676.27,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560610390010,INSULATION FOR L BRACKET,Dead Stock,Dead Stock,9789.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567913130010,STATION IPS  SIX ROAD WITH ALL ACCESSORIES.,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567913130010,STATION IPS  SIX ROAD WITH ALL ACCESSORIES.,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567913440010,SMPS BASED INTEGRATED POWER SUPPLY SYSTEM ( IPS) FOR 4 ROAD STATION,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567904138020,SMPS Based IPS for LC Gate,Dead Stock,Dead Stock,1082146.75,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567904138020,SMPS Based IPS for LC Gate,Dead Stock,Dead Stock,1082146.75,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560610420014,INVERTER 24 V/110V/500 VA,Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800950010,DC DC CONVERTER 24-32 V/5 Amps( STATCON IPS),Slow Moving,Slow Moving,22538.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800940016,DC DC CONVERTER 40-100 V/1 Amps( STATCON IPS),Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560627250019,SMR Module ( STATCON IPS),Active,Active,73160.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560627260013,DC DC Converter 24-32V/10A STATCON make,Slow Moving,Very Slow Moving,234938.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560627260013,DC DC Converter 24-32V/10A STATCON make,Slow Moving,Very Slow Moving,234938.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560627260013,DC DC Converter 24-32V/10A STATCON make,Slow Moving,Very Slow Moving,234938.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800960015,DC DC CONVERTER 12-28 V/5 Amps( STATCON IPS),Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564800980014,DC DC CONVERTER 24-40 V/5A (AMARA RAJA IPS),Active,Monitor,47200.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
469064280014,GOODS WARNING FRP SIGHTING BOARD WITH ANGLE,Slow Moving,Very Slow Moving,18064.2,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
469064280014,GOODS WARNING FRP SIGHTING BOARD WITH ANGLE,Slow Moving,Very Slow Moving,18064.2,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567906120017,LED Route Indicator,Active,Active,418072.33,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468052,LED SIGNAL YELLOW(INBUILT),Active,Active,369874.56,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468052,LED SIGNAL YELLOW(INBUILT),Active,Active,369874.56,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468052,LED SIGNAL YELLOW(INBUILT),Active,Active,369874.56,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468040,LED SIGNAL GREEN (INBUILT),Active,Active,0.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468040,LED SIGNAL GREEN (INBUILT),Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468040,LED SIGNAL GREEN (INBUILT),Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468039,LED SIGNAL RED (INBUILT),Active,Active,938507.58,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468039,LED SIGNAL RED (INBUILT),Active,Active,938507.58,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56468039,LED SIGNAL RED (INBUILT),Active,Active,938507.58,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564600180014,"MAIN LED SIGNAL FOR 2 ASPECT SET(RED-1, YELLOW-1)",Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564600160015,"MAIN LED SIGNAL FOR 2 ASPECT SET(YELLOW-1, GREEN-1)",Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564600170010,"MAIN LED SIGNAL FOR 2 ASPECT SET(RED-1, GREEN-1)",Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555300060014,LED SIGNAL FOR CALLING ON  110V,Slow Moving,Slow Moving,309095.46,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555300050010,LED SHUNT SIGNAL 110 V,Active,Active,626899.73,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560416180017,Tx and Rx coil for  GG Tronics make HASSDAC,Active,Active,914736.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560406280015,AXLE COUNTER TRANSMITTER COIL ( GG MAKE),Dead Stock,Dead Stock,692000.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560417950013,COM Card for GG Tronics make HASSDAC,Slow Moving,Slow Moving,59681.57,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560406290010,AXLE COUNTER RECEIVER COIL (GG MAKE),Active,Monitor,553600.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
620707960016,PIPE GI 50 MM DIA,Active,Active,14414.4,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569002560016,Earth pipe GI 50mm,Dead Stock,Dead Stock,3240.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
620707970010,PIPE GI 100MM DIA,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
623500980023,Pipe DWC,Active,Active,157990.9,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
623500980023,Pipe DWC,Active,Active,157990.9,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
403300300014,WIRE COIL 3/ 0.75  SQMM,Slow Moving,Slow Moving,122833.87,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
403300300014,WIRE COIL 3/ 0.75  SQMM,Slow Moving,Slow Moving,122833.87,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
400900850016,WIRE COIL PVC 16/0.2 MM,Active,Active,21358.86,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
400900850016,WIRE COIL PVC 16/0.2 MM,Active,Active,21358.86,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564600470016,CALLING ON UNIT FRP,Slow Moving,Very Slow Moving,2059.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564600470016,CALLING ON UNIT FRP,Slow Moving,Very Slow Moving,2059.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400340010,CLS  UNIT 3 ASPECT,Slow Moving,Slow Moving,74932.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400340010,CLS  UNIT 3 ASPECT,Slow Moving,Slow Moving,74932.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564201990016,CLS Ladder with platform 4.5/4.6 mtr Galvanized,Slow Moving,Slow Moving,11396.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400140019,CLS POST 3.6 MTRS,Active,Active,63923.08,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555400140019,CLS POST 3.6 MTRS,Active,Active,63923.08,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564680670015,CLS Unit 2 Aspect,Slow Moving,Very Slow Moving,42900.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564680670015,CLS Unit 2 Aspect,Slow Moving,Very Slow Moving,42900.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569043110017,CLS LADDER 4.6 MTRS WITH PLATFORM,Active,Monitor,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569043120011,CLS LADDER 3.6 MTRS WITH PLATFORM,Active,Monitor,28870.43,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
555200600011,Shunt signal Complete with Hood,Slow Moving,Slow Moving,10175.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007210019,CLS SHOE (SURFACE BASE),Slow Moving,Slow Moving,77960.39,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549007210019,CLS SHOE (SURFACE BASE),Slow Moving,Slow Moving,77960.39,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544400140010,CLS POST 4.5/4.6 MTRS,Slow Moving,Very Slow Moving,3616.91,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569043140010,Junction Type Route Indicator 2 Way,Dead Stock,Dead Stock,14300.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569043130016,Junction Type Route Indicator 1 Way,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539818891071,Calling on unit,Slow Moving,Slow Moving,7326.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543500020075,CLS LADDER SHOE,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
543500020075,CLS LADDER SHOE,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100210017,OFFSET BRACKET  SMALL FOR SHUNT SIGNAL,Slow Moving,Slow Moving,12726.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100210017,OFFSET BRACKET  SMALL FOR SHUNT SIGNAL,Slow Moving,Slow Moving,12726.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
544100840013,CLS POST 4.6 Mtrs GALVANIZED,Slow Moving,Slow Moving,11682.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56500142,RELAY QNA1 8F/8B,Active,Active,638995.26,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56500142,RELAY QNA1 8F/8B,Active,Active,638995.26,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56500142,RELAY QNA1 8F/8B,Active,Active,638995.26,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567901204399,Relay QL1 11F/4B.,Active,Active,36922.2,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567901204399,Relay QL1 11F/4B.,Active,Active,36922.2,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56508116,RELAY QN1 8F/8B,Active,Active,871907.7,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56508116,RELAY QN1 8F/8B,Active,Active,871907.7,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56508116,RELAY QN1 8F/8B,Active,Active,871907.7,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
473300810016,RELAY ECR LED(QECX-61),Active,Active,52624.46,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56985800,RELAY ELECTRONIC TIMER 60 SECOND,Slow Moving,Very Slow Moving,75900.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56985800,RELAY ELECTRONIC TIMER 60 SECOND,Slow Moving,Very Slow Moving,75900.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56451027,RELAY QBCA1,Active,Active,190636.79,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56451027,RELAY QBCA1,Active,Active,190636.79,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56451027,RELAY QBCA1,Active,Active,190636.79,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450229,RELAY QTA2,Slow Moving,Very Slow Moving,612310.89,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450229,RELAY QTA2,Slow Moving,Very Slow Moving,612310.89,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450217,RELAYS QSPAI,Slow Moving,Very Slow Moving,1262029.99,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56450217,RELAYS QSPAI,Slow Moving,Very Slow Moving,1262029.99,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560610610010,RELAY REMOVABLE CONNECTING CLIP,Slow Moving,Slow Moving,28848.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561548720014,SECONDARY CELL 2V/80 AH,Active,Monitor,450961.34,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561548700015,SECONDARY CELL 2V 120 AH,Slow Moving,Very Slow Moving,279043.78,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
430100570013,DIGITAL CLAMP METER (mA Range),Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
430100570013,DIGITAL CLAMP METER (mA Range),Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569007430019,DIGITAL INSULATION TESTER,Slow Moving,Very Slow Moving,12609.48,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569018730019,DIGITAL MULTIMETER,Slow Moving,Slow Moving,1855.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
505600260112,DIGITAL EARTH TESTER,Slow Moving,Slow Moving,33927.36,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
505600260112,DIGITAL EARTH TESTER,Slow Moving,Slow Moving,33927.36,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
430512780011,DIGITAL CLAMP ON EARTH TESTER,Slow Moving,Very Slow Moving,297360.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
430512780011,DIGITAL CLAMP ON EARTH TESTER,Slow Moving,Very Slow Moving,297360.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
430503440016,EARTH TESTER ( ANALOG),Dead Stock,Dead Stock,9430.56,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560412720017,CEL MAKE AXLE COUNTER TX COIL 710 P (SSDAC),Dead Stock,Dead Stock,14160.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560412920018,CEL MAKE AXLE COUNTER RX COIL  (SSDAC),Dead Stock,Dead Stock,14160.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561302480011,FM RX 2700 HZ,Dead Stock,Dead Stock,101480.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561302490016,FM TX 1800 HZ,Dead Stock,Dead Stock,253700.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861601030018,FIRE SURVIVAL ARMOURED CABLE,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861601050017,PVC PIPE 25 MM,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
501026750021,Mother Board Card (Puncom),Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861601020013,FIRE SURVIVAL UNARMOURED CABLE,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861601010019,TCP/IP MODULE ETHERNET MODULE RE-517 ME,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861601000014,MONITOR MODULE ADDRESSABLE RE- 717 MM,Dead Stock,Dead Stock,3000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861600990018,CONTROL MODULE ADDRESSABLE RE-717 MC,Dead Stock,Dead Stock,5000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861600980013,VISUAL STROBE AUDIO VISUAL ALARM,Dead Stock,Dead Stock,26816.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861600970019,RELAY MODULE ADDRESSABLE RE -717 MR,Dead Stock,Dead Stock,3700.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861600960014,ADDRESSABLE MANUAL CALL POINT RE 717 M,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861600950010,GSM MODULE FOR CONTROL PANEL,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861600940015,FIRE ALARM CONTROL PANEL ADDRESSABLE,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861600930010,LINEAR HEAT SENSING INTERFACE MODULES WITH EOL,Dead Stock,Dead Stock,3600.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861600920016,LINEAR HEAT SENSING CABLE,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861600910011,ISOLATOR BASE DETECTOR BASE,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861600900017,HEAT AND SMOKE MULTI SENSOR ADDRESSABLE,Dead Stock,Dead Stock,49000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861601040012,BATTERY 12 V/7 AH FOR FIRE ALARM SYSTEM,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509043320012,SELECTIVE CALLING MASTER TELPHONE,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
503526670012,SELECTIVE CALLING SLAVE  TELEPHONE,Slow Moving,Very Slow Moving,16323.12,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539873250043,Portable data analyzer,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539873250043,Portable data analyzer,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521566950010,ALL IN ONE DESKTOP COMPUTER,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569003560048,FIRE ALARM RELAY MODULE WITH BACK BOX AND ACESSORIES AS PER RDSO/SPN/217/2018-VER 2.0,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569003570030,FIRE ALARM UV/IR FLAME DETECTOR AS PER RDSO/SPN/217/2018/Ver - 2,Dead Stock,Dead Stock,346500.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569003580035,FIRE ALARM ZONE INTERFACE MODULE WITH IN BUILT ISOLATOR AS PER RDSO/SPN/217/2018-VER 2,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569005120027,FIRE ALARM FAULT ISOLATOR WITH BACK BOX AS PER RDSO/SPN/217/2018-VER 2.0,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569012510010,FIRE ALARM ANALOGUE CONTROLLER FOR LHS CABLE AS PER RDSO/SPN/217/2018 VER.2,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
623500140951,PVC Conduit Pipe 25mm dia (3 mtr long),Dead Stock,Dead Stock,4750.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
860130141200,CO2 Fire extinguisher 4.5Kg capacity with all fittings and accessories.,Dead Stock,Dead Stock,20070.76,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
861600960026,FIRE ALARM ANALOGUE ADDRESSABLE AND RESETTABLE MANUAL CALL POINT WITH BACK BOX  AS PER RDS....,Dead Stock,Dead Stock,11000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
