PL_Code,Description,Criticality,Inventory_Status,Movement_Status,Inventory_Action,Inventory_Value,Source_Universe
561195901105,CABLE 6 QUAD UG PIJF,,,Slow Moving,Rationalize,0.0,Operational
561195931365,CABLE 19C X 1.5 sqmm,,,Dead Stock,Dispose,0.0,Operational
561195950165,Cable 50 pair PIJF UG cable with poly-al moisture barrier 50 pair x 0.63mm as per RDSO Spe....,,,Slow Moving,Rationalize,320270.88,Operational
561195950189,Telephone cable PIJF UG 50 pair 0.63mm as per TEC specification. GR/CUG- 01/03 AUG 2003 f....,,,Slow Moving,Rationalize,208193.3,Operational
561196111850,Telephone cable PIJF UG 20 pair 0.63mm as per TEC specification. GR/CUG- 01/03 AUG 2003 f....,,,Active,Retain,853335.88,Operational
561196700041,STP (Shielded Twisted Pair) CAT6 cable (4 pair) compliant with EIA/TIA568-B.2- 1 standard....,,,Active,Retain,148185.0,Operational
561196700053,STP (Shielded Twisted Pair) CAT6 cable (4 pair) compliant with EIA/TIA568-B.2- 1 standard....,,,Active,Retain,187275.0,Operational
561196700077,"UTP CAT 6 (23AWG) Cable confirming to TIA/EIA- 568.C.2 for 2nd and 4th floor of NGO,PRS at....",,,Slow Moving,Rationalize,0.0,Operational
561196840379,POWER CABLE 2 corex1.5 sq.mm Screened/Shielded multi-strand PVC insulated wire for speake....,,,Active,Retain,150498.0,Operational
561196840628,POWER CABLE 2 corex1.5 sq.mm Screened/Shielded multi strand PVC insulated wire for speake....,,,Slow Moving,Rationalize,98259.0,Operational
561196841141,"SCH A-08 Power cable 3 core, 2.5 sq mm, multistrand cable as per IS694:1990.  for e-TSR ov....",,,Active,Retain,0.0,Operational
561196960051,Thermo shrinkable jointing TSF kit for 6 quad cable for AQUINT INFRATELE  with various Eng....,,,Slow Moving,Rationalize,0.0,Operational
561197050091,SC TYPE RACK/WALL MOUNTABLE 12F FIBER MANAGEMENT SYSTEM-FMS,,,Dead Stock,Dispose,0.0,Operational
561197050170,SC TYPE RACK/WALL MOUNTABLE 12F FIBER MANAGEMENT SYSTEM-FMS,,,Active,Retain,2312870.0,Operational
561197150292,"OFC Patch Cord 3 meters length, Single Mode, Simplex for electronic based Train signal reg....",,,Slow Moving,Rationalize,0.0,Operational
561197230263,48F Optical fibre Cable joint Closure for Utility shifting work by SRI SRINIVASA,,,Slow Moving,Rationalize,112252.36,Operational
561197230299,"12 core un-armoured Optical fiber cable for indoor for 2nd and 4th floor of NGO,PRS at MMC....",,,Slow Moving,Rationalize,0.0,Operational
561197230354,48F Optical fibre Cable joint closure conforming to TEC Spec No.TEC GR/TX/OJC/002/03 April....,,,Slow Moving,Rationalize,20410.0,Operational
561197240050,24F Optical fibre Cable joint Closure for Utility shifting  work by SRI SRINIVASA,,,Active,Retain,29775.0,Operational
561197240086,24F Optical fibre Cable joint closure conforming to TEC Spec No.TEC GR/TX/OJC/002/03 April....,,,Slow Moving,Rationalize,248125.0,Operational
561197390023,"SCH A-13 OFC Patch Cord 3meters length, SingleMode, Simplex (LC-SC/SC-SC/LC-LC) for e-TSR ....",,,Active,Retain,0.0,Operational
561197450238,SCH B-79 OFC cable 24 fibre armoured FOR SURYA ELECTRONICS IPIS WORK AT GI & CGL STN,,,Active,Retain,155420.0,Operational
561197530131,OFC Patch cards LC-SC connector 2.5 mtr length for ANNAIE MEA 9 STN,,,Active,Retain,279680.0,Operational
561197530143,"SCH B-39 OFC 10 meters length, Single Mode, Simplex OFC patch cords SC/LC-PC to SC/LC-PC f....",,,Active,Retain,230880.0,Operational
561197890093,OFC 48F (armoured) as per RDSO/SPN/TC/110/2020 rev.0.0 or latest for ROB  SHU TUG  JTJ SEC....,,,Active,Retain,0.0,Operational
561197900098,Rack mountable 24F nos Fiber management System FMS for LUS work at 16 LC gates CGL-VM OF T....,,,Slow Moving,Rationalize,0.0,Operational
561197980288,RJ 45 CONNECTOR FOR UTP CAT6 CABLE,,,Slow Moving,Rationalize,0.0,Operational
561197990166,FMS Rack mounting type 19size for 12 F with SC-PC connector loaded with pigtails for ANNAI....,,,Active,Retain,382200.0,Operational
561198090023,"Single I/O with SMB and connector with shutter facility for 2nd and 4th floor of NGO,PRS a....",,,Slow Moving,Rationalize,0.0,Operational
561198280055,RJ 45 Jack or connectors (Each Box contains 100 Nos),,,Active,Retain,490.0,Operational
561198320168,"6 Fiber Armoured Optical Fiber Cable, Single Mode",,,Active,Retain,295311.0,Operational
561198350264,UTP CAT 6 cable 23 AWG,,,Dead Stock,Dispose,10800.0,Operational
561198350732,UTP CAT 6 cable 23 AWG as per EIA/TIA-568-C.2 standard for Utility shifting work by SRI ....,,,Active,Retain,33559.12,Operational
561198350768,UTP CAT 6 (23 AWG) cable as per EIA/TIA-568-C.2 standard for electronic based Train signal....,,,Active,Retain,7244.16,Operational
561198420096,RJ 45 Jack or connectors for Utility shifting work by SRI SRINIVASA,,,Active,Retain,4160.0,Operational
561198730097,Muliticore PVC insulated Nylan tape ATC briebed sheilded cable 4 coreX1.5 Sq mm FOR A20 CO....,,,Slow Moving,Rationalize,0.0,Operational
561199220029,CABLE UTP CAT 6,,,Active,Retain,15756.3,Operational
561199260027,"SCH B-49 power cable 3 core 4 sq mm, multi strand copper conductor, PVC insulated armoured....",,,Active,Retain,363216.0,Operational
561199380148,CABLE UTP CAT6,,,Dead Stock,Dispose,0.0,Operational
561199820045,6 PAIR SB CABLE FOR IMPROVEMENT WORK TO NGO OFFICE COMPLEX,,,Dead Stock,Dispose,0.0,Operational
561300090655,WOODEN RACK 6 X 3,,,Unknown,Monitor,9000.0,Operational
561300672991,"Standard rack 19size, 6U size height wall mounting type front glass door with lock and ke....",,,Active,Retain,44000.0,Operational
56160100,Battery Charger 230V/24V 40 AMPS,S2,Procurement Required,,Procure Immediately,0.0,Strategic
56160112,BATTERY CHARGER 230V/24V/50AMPS,S4,Procurement Required,,Monitor,0.0,Strategic
56163034,Voltage stabilizer 3 KVA-230V.,S3,Sufficient,,Monitor,659472.5,Strategic
562300060110,DESK TYPE ELECTRONIC MAGNETO TELEPHONE,,,Dead Stock,Dispose,0.0,Operational
563001040068,20 pair CT box for termination ofCable for Utility shifting work by SRI SRINIVASA,,,Active,Retain,88400.0,Operational
56301704,Ground Connection for IRS Point Machine,S4,Procurement Required,,Monitor,0.0,Strategic
56450217,Relay AC Immune Plug in type style-QSPA1,S3,Procurement Required,,Monitor,1552200.32,Strategic
56450229,Relay AC Immune Plug in type style-QTA2,S3,Procurement Required,,Monitor,367607.76,Strategic
56451027,Relay AC  Immune Plug in  type style-QBCA1,S3,Procurement Required,,Monitor,154917.42,Strategic
56462050,AC Shunt Signal LED with in built current regulator,S1,Procurement Required,,Procure Immediately,2484372.0,Strategic
56468027,Route LED Signal lightning unit 100 V AC,S1,Procurement Required,,Procure Immediately,1903536.8,Strategic
56468039,LED Red aspect with accessories,S1,Procurement Required,,Procure Immediately,8390059.6,Strategic
56468040,LED Green Aspect with accessories,S1,Procurement Required,,Procure Immediately,4798767.36,Strategic
56468052,LED Yellow aspect with accessories,S1,Procurement Required,,Procure Immediately,5628996.48,Strategic
56468064,Calling on LED Signal lightning unit 100 V AC,S1,Procurement Required,,Procure Immediately,1026954.0,Strategic
564682260023,Rechargeable LED Search Light,,,Slow Moving,Rationalize,10444.0,Operational
56500350,Battery charger 110V AC 24V DC 30A,S4,Procurement Required,,Monitor,0.0,Strategic
56501006,Cable 24 C x 1.5 Sq.mm,S1,Procurement Required,,Procure Immediately,3120984.36,Strategic
56501018,Cable 30 C x 1.5 Sq.mm,S1,Procurement Required,,Procure Immediately,8223868.72,Strategic
56502540,Fuse ND type  RDSO spn 78/92 6 Amps,S2,Sufficient,,Retain,284011.75,Strategic
56502576,Fuse ND type RDSO spn 78/92 16 Amps,S2,Sufficient,,Retain,295081.92,Strategic
56502606,Fuse ND type RDSO spn 78/92 10 Amps,S2,Procurement Required,,Procure Immediately,251043.0,Strategic
56505959,RKT single various wards,S4,Procurement Required,,Monitor,0.0,Strategic
56507641,Channel Bond Pin,S3,Procurement Required,,Monitor,216710.64,Strategic
56509376,A.R.A Terminal Block 25mm PBT small,S2,Sufficient,,Retain,534684.0,Strategic
56509388,A.R.A Terminal Block 60mm PBT,S2,Sufficient,,Retain,208152.0,Strategic
565094353300,SCH B-52 Hose pipe 25mm flexible green hose pipe on platforms/Shelters/wall etc with suita....,,,Active,Retain,5947.5,Operational
565094815835,Single RJ 11 I/O with SMB connector with shutter facility for Utility shifting work by SRI....,,,Active,Retain,10240.0,Operational
56509686,Transformer 230/110V  -  3 KVA,S4,Procurement Required,,Monitor,0.0,Strategic
56509959,Cable 12 C x 1.5 Sq.mm,S1,Procurement Required,,Procure Immediately,9145084.48,Strategic
56509960,Cable 2 C x 25 sq.mm,S1,Procurement Required,,Procure Immediately,10637.35,Strategic
56511516,Railjoint Insulation 60Kg.,S2,Procurement Required,,Procure Immediately,0.0,Strategic
565172848234,"SCH B-62 Manageable Layer-2 Switches consisting of 24 x 10/100/1000 BASE-T PoE ports, 4 x ....",,,Active,Retain,855000.0,Operational
565172848313,"SCH B-03 server (NETBYTES SRS5) as per clause no.10.1.1.3,10.1.2,10.1.3 Hardware to suppor....",,,Active,Retain,6290816.0,Operational
565198350028,STABILIZER 1KVA,,,Unknown,Monitor,3026.0,Operational
565199410203,VIDEO ANALYTIC SERVER  SOFTWARE,,,Dead Stock,Dispose,0.0,Operational
565199410379,Sch-A-06 eTSR SOFTWARE AT CENTRAL PLACE UP TO 20 STATIONS for by Automated Train signal re....,,,Active,Retain,12351732.0,Operational
567901067633,PVC insulated flexible 3 core x 2.5 sq mm multi strand power cable for 2nd and 4th floor o....,,,Slow Moving,Rationalize,0.0,Operational
567902700064,"SCH NEW NS-13 Stainless Grade Steel Square of (304 pipe (50mm Dia, 3 mm thickness with +/-....",,,Active,Retain,440000.0,Operational
567903810023,SCH NEW NS-12 Stainless Grade) Steel Square of (304 pipe 40mmx40mm/ circular pipe 40mm dia....,,,Active,Retain,180000.0,Operational
567907850052,STEEL TABLE OVAL WITH DECOLON TOP BIG,,,Unknown,Monitor,150000.0,Operational
567907930023,WOODEN FOOT REST,,,Unknown,Monitor,1700.0,Operational
567911279128,SMPS (Power Supply Unit ? PSU ) 12 VOLT DC (Model LRS-75/12V & LRS-35/5V) suitable for GPS....,,,Active,Retain,0.0,Operational
567916080028,Special earth and bonding system,,,Slow Moving,Rationalize,0.0,Operational
569001120112,Special earth and bonding system as per RDSO specification RDSO/SPN/197/2008 or latest.,,,Active,Retain,0.0,Operational
569001120124,Special earth and bonding system as per RDSO specification RDSO/SPN/197/2008 or latest.  ....,,,Active,Retain,717948.0,Operational
569001120136,Special earth and bonding system for SURYA ELECTRONICS IPIS WORK AT GI & CGL STN,,,Slow Moving,Rationalize,500000.0,Operational
569001120203,SCH B-18 Special earth (TRUE POWER LTD) and bonding system as per RDSO specification RDSO....,,,Active,Retain,264320.0,Operational
569002650042,WIRELESS ROUTER DLINK DIR 615,,,Dead Stock,Dispose,0.0,Operational
569003010693,FAULT ISOLATOR DETECTOR BASE,,,Dead Stock,Dispose,44000.0,Operational
569004200027,Wall mountable power distribution panel with 8 Nosx16 Amp MCB?s mounted for VSS/REACH/1/Wo....,,,Dead Stock,Dispose,0.0,Operational
569005130057,SCH B-35 OFC Jointing Kit Joint enclosure for armoured optical fibre cable for IDDS WORK a....,,,Unknown,Monitor,0.0,Operational
569005130082,SCH B-27 24F Optical fibre Cable joint closure conforming to TEC/GR/TX/OJC-002/03/APR-2010....,,,Active,Retain,9912.0,Operational
569005150044,Multipin Power Socket with Switch 5A/15A (6 nos) wired with 2.5 Sq.mm copper multistrand w....,,,Active,Retain,0.0,Operational
569005150056,Multi pin power socket with switch 5A/15A (6 nos.) wired with 2.5 Sq.mm copper multistrand....,,,Slow Moving,Rationalize,0.0,Operational
569005400048,2T VF TRANSFORMER OF RATION 470:600 AND 470:1120 OHMS (CYLINDER TYPE),,,Active,Retain,77880.0,Operational
569006490045,TW (TEAK WOOD) TABLE WITH TWO DRAWERS 120 X 75 X 70,,,Unknown,Monitor,16000.0,Operational
569006500361,CORAL TELECOM Power Supply (PSU) CARD for PABX system,,,Active,Retain,120000.0,Operational
569016060035,"Adjustable Torque Wrench 5-35Nm, 1/4 inch Sq. Drive, Rachet Type",,,Active,Retain,83997.12,Operational
569016380560,HIGH VISIBILITY WARNING GARMENT-SAFETY JACKET,,,Active,Retain,21000.0,Operational
569019730477,"HDPE pipes permanently solid lubricated (33mm inner dia, 40mm outer dia)",,,Active,Retain,67870.0,Operational
569019731240,"permanently solid lubricated HDPE pipes 33mm inner dia, 40mm outer dia for LUS work at 16 ....",,,Slow Moving,Rationalize,0.0,Operational
569019732036,Double Walled Corrugated (DWC) Pipe for Utility shifting  work by SRI SRINIVASA,,,Slow Moving,Rationalize,169200.0,Operational
569019732760,Double Walled Corrugated (DWC) Pipe for FOB work by SRI SRINIVASA,,,Slow Moving,Rationalize,43200.0,Operational
569019732772,"HDPE pipe for 24F/48F 33 mm inner dia, 40 mm outer dia for FOB work by SRI SRINIVASA",,,Slow Moving,Rationalize,427500.0,Operational
569024460092,"Polyolefin cable channel of size width 240/340 mm, height 155/230 mm for Redevelopment of ....",,,Slow Moving,Rationalize,1185110.0,Operational
569024460109,"Polyolefin cable channel of size width 240/340 mm, height 155/230 mm for Redevelopment of ....",,,Slow Moving,Rationalize,1921800.0,Operational
569025510029,STEEL TABLE WITH THREE DRAWERS & ONE CUPBOARD WITH DECOLON TOP,,,Unknown,Monitor,40000.0,Operational
569027360023,HANDHELD DIGITAL INFRARED THERMOMETER FLUKE 59 MAX,,,Dead Stock,Dispose,41370.0,Operational
569034160032,Flash Display Card with Awago with suitable connectors LED for GPS clock as per RDSO Speci....,,,Active,Retain,150634.08,Operational
569037200028,"TSF 4 KIT for 6 quad cable FOR IDDS WORK AT MSB,MPK,MBM,GDY,STM STN",,,Slow Moving,Rationalize,83895.7,Operational
569047300020,JUNGLE HAT,,,Active,Retain,234.0,Operational
569050170164,SCH NS-09 25mm PVC conduit pipe(INDIAN TUBE)(ISI mark) conforming to IS 9537 medium  FOR S....,,,Active,Retain,88896.0,Operational
569066000022,"Safety Shoes with Electrical, Oil, Acid and Slip Resistance  As per BIS specification IS 1....",,,Active,Retain,5292.3,Operational
569800330051,"HDPE pipes permanently solid lubricated (33mm inner dia, 40mm outer dia) for AQUINT INFRAT....",,,Slow Moving,Rationalize,0.0,Operational
56985526,Fuse ND Type RDSO Spn 78/92 4A Maps,S4,Procurement Required,,Monitor,0.0,Strategic
56986210,FS CABLE,S4,Procurement Required,,Monitor,0.0,Strategic
56987122/56110029,Cable 3 C x 10 sq.mm,S1,Procurement Required,,Procure Immediately,496466.12,Strategic
569902770052,"SCH B-33 HDPE pipe (33 mm inner dia, 40 mm outer dia) for VSS 5 STN WORK BY KS SMART SOLUT....",,,Active,Retain,106875.0,Operational
569903730037,UTP CAT6 CABLE FOR FIRE DETECTION & ALARM SYSTEM WORK,,,Slow Moving,Rationalize,0.0,Operational
569903730050,SCH A-06 UTP CAT 6 (23 AWG) cable as per EIA/TIA-568-C.2 standard for e-TSR over Chennai ....,,,Active,Retain,17385.0,Operational
569905400028,SCH B-35¿OFC Jointing Kit Joint enclosure for armoured optical fibre cable for IDDS WORK a....,,,Active,Retain,175000.0,Operational
569911750029,32 mm PVC conduit pipe (ISI mark) conforming to IS:9537 medium or latest for FOB work by S....,,,Slow Moving,Rationalize,41650.0,Operational
569911750030,25 mm PVC conduit pipe (ISI mark) conforming to IS:9537 medium or latest for FOB work by S....,,,Slow Moving,Rationalize,3800.0,Operational
570100289260,Data Entry Terminal for entry of Train Details by ASM & communicating the information to C....,,,Active,Retain,228259.2,Operational
570100320241,1 kVA on-line UPS with 2 hours backup/Minimum 3200 VAHbattery requirement for E-TSR centra....,,,Active,Retain,169920.0,Operational
570100421616,13 Segment Display Card with Awago LED with suitable connectors for GPS clock as per RDSO ....,,,Active,Retain,25384.16,Operational
570100471358,SCH B-13 fully functional multipurpose Digital key board (Joy stick CP-PLUS CP-UNK-331)  ....,,,Slow Moving,Rationalize,117610.0,Operational
570100499988,DVR 16 CHANNEL  TVT MAKE TD-2116TS-CL,,,Dead Stock,Dispose,0.0,Operational
570100543023,Digital Key-Board(joystick) along with allaccessories compatible withP/T/Z cameras,,,Dead Stock,Dispose,0.0,Operational
570100543035,Digital Key-Board (joystick) along with all accessories compatible with P/T/Z cameras,,,Active,Retain,95388.0,Operational
570100543084,Digital Key-Board(joystick) along with allaccessories compatible withP/T/Z cameras,,,Slow Moving,Rationalize,180000.0,Operational
570100899220,"UPS 05 KVA OF 1 HOUR BACK UP ,SMF BATTERY 12 V 34 Ah , Battery Stand",,,Active,Retain,0.0,Operational
570100899334,SCH B-23 UPS 10KVA on-line UPS (Single phase) floor mountable type with 1 hr back up time ....,,,Active,Retain,4000000.0,Operational
570100899346,SCH B-23 UPS 10KVA on-line UPS (Single phase) floor mountable type with 1 hr back up time ....,,,Active,Retain,900000.0,Operational
570101148725,"Standard Rack 19 size, 6U size for 19"" rack for 2nd and 4th floor of NGO,PRS at MMC buildi....",,,Slow Moving,Rationalize,0.0,Operational
570101148877,"Standard Rack 19 size, 6U size for 19 rack for FOB work by SRI SRINIVASA",,,Slow Moving,Rationalize,49500.0,Operational
570101149080,"Standard rack 19 size, 6URACK size height type front glass door back cover with lock and k....",,,Active,Retain,11000.0,Operational
570101149146,Single Fibre Media Convertor (MC) Pair supporting 10/100/1000 Ethernet Port for VSS REACH ....,,,Slow Moving,Rationalize,100890.0,Operational
570101149419,SCH B- 18 Single Fibre Media Convertor Pair supporting 10/100/1000 Ethernet Port for VSS R....,,,Slow Moving,Rationalize,0.0,Operational
570101149481,"Sch-A-10 Standard rack 19 size, 6U size for e-TSR WORK BY TLN ENTERPRISES-EAST GODAVARI",,,Active,Retain,0.0,Operational
570101149638,"SCH B-53 Standard Rack 19 size, 9U size height front glass door with lock and back cover a....",,,Active,Retain,174600.0,Operational
570101227881,"UPS 05 KVA ,SMF BATTERY 12 V 42 Ah , Battery Stand",,,Dead Stock,Dispose,0.0,Operational
570101228060,Online UPS of Rating 5.0 KVA With Battery Of Backup Time 60 Minutes,,,Dead Stock,Dispose,0.0,Operational
570101228228,"UPS 5KVA min 8000 VAH on line UPS (Singlephase) 1 HOUR BACK UP ,SMF BATTERY 12 V 42 Ah , B....",,,Active,Retain,0.0,Operational
570101228265,"UPS 15KVA on-line  Single phase FOR SS RAIL WORK AT PER,ABU,TRL STN",,,Active,Retain,1527875.0,Operational
570101228277,UPS 15KVA NUMERIC PREMIUS  on-line  Single phase FOR SS RAIL WORK AT JTJ STN,,,Slow Moving,Rationalize,1527878.9,Operational
570101228332,10KVA on-line UPS (Single phase) floor mountable type with 1 hr back up time along with su....,,,Slow Moving,Rationalize,0.0,Operational
570101228630,SCH B-24 UPS 15KVA on-line UPS (Single phase) floor mountable type with 1 hr back up time ....,,,Active,Retain,24751638.18,Operational
570101362632,CONTROL  CARD TO SUIT FIVE LINE DISPLAY BOARDS,,,Dead Stock,Dispose,139924.4,Operational
570101362644,CONTROL CARD TO SUIT SINGLE LINE DISPLAY BOARDS,,,Dead Stock,Dispose,0.0,Operational
570101417554,MONITOR 21 INCH LG,,,Slow Moving,Rationalize,0.0,Operational
570101439513,FURNITURE FOR EACH WORKSTATION COMPUTER TABLE- 1 NO (1200 X 600 X 750 MM) & REVOLVING CHAI....,,,Slow Moving,Rationalize,0.0,Operational
570101439860,SCH-B- 09 furniture for each Workstation i.e. onecomputer table of size 1200mm x600mmx750....,,,Active,Retain,119250.0,Operational
570101449178,PC WORKSTATION FOR VSS REACH2 WORK,,,Active,Retain,0.0,Operational
570101449221,PC WORKSTATION FOR VSS REACH 3 WORK by I T I LIMITED-CHENNAI,,,Slow Moving,Rationalize,1692000.0,Operational
570101647559,INFORMATION KIOSK MAKE ADD SOFT TECHNALOGY WITH ACCESERIESE,,,Dead Stock,Dispose,0.0,Operational
570101875039,External Modem for T-Port networking to Test room for COA for electronic based Train signa....,,,Slow Moving,Rationalize,15000.0,Operational
570101948080,TELEVISION  42 INCH SAMSUNG VDU,,,Dead Stock,Dispose,0.0,Operational
570101949450,Smart Television LG LAEC015 136-inch All-In-One LED Display TV,,,Slow Moving,Rationalize,0.0,Operational
570102008534,HOT SPOT 4G DONGLE (DIFFERENT SERVICE PROVIDER),,,Dead Stock,Dispose,8024.0,Operational
570102028582,FULL HD FIXED DOME TYPE IP COLOUR CAMERA,,,Dead Stock,Dispose,1707588.04,Operational
570102210062,TABLE LIGHT WEIGHT FOLDING RECTANGULAR,,,Dead Stock,Dispose,0.0,Operational
570102480223,INDUSTRIAL LOCKER WITH 8 CUPBOARD LOCKER,,,Unknown,Monitor,25000.0,Operational
570102815889,Scanner Epson V39,,,Slow Moving,Rationalize,5789.0,Operational
570102927321,ALL IN ONE PC DESKTOP COMPUTER,,,Slow Moving,Rationalize,106000.0,Operational
570103150048,"Central server (Rack Model) with Intel Xeon Silver 4309Y processor , 32 GB RAM, 1-TB SSD,....",,,Active,Retain,0.0,Operational
570104010039,LASER PROJECTOR,,,Slow Moving,Rationalize,0.0,Operational
570104060134,"TV 55 LED UHD smart Samsung FOR SS RAIL WORK AT PER,ABU,TRL STN",,,Slow Moving,Rationalize,6625000.0,Operational
570104300182,Web Camera for Tele-Consultancy work at Central Railway Hospital & Divisional HQ Hospitals,,,Slow Moving,Rationalize,0.0,Operational
570104480640,SCH-B- 26 UPS 2X10 KVA at least 1 hour battery back up in full load condition complete wit....,,,Active,Retain,2250580.0,Operational
570104790252,UPS Online 2KVA NUMAX DOU2K Online WITH 60 MIN BATTERY BACKUPfor Tele-Consultancy work at ....,,,Slow Moving,Rationalize,0.0,Operational
570104890040,Supply of hp Laser Colour Computer Printers for A4 paper size Brand: hp (Detailed Descript....,,,Dead Stock,Dispose,0.0,Operational
570106480059,TV 55 LED UHD smart Samsung FOR SS RAIL WORK AT JTJ STN,,,Slow Moving,Rationalize,3125000.0,Operational
570107590080,"SCH B-43 PC Workstation 24 4K UHD LED Monitor, licensed software (OS, MS Office, Anti viru....",,,Active,Retain,534000.0,Operational
570108230022,UPS 1 KVA BPE MAKE,,,Dead Stock,Dispose,0.0,Operational
570108360513,All in One PC with Intel Core i7 ACER VERITON Z4694G for Tele-Consultancy work at Centra....,,,Slow Moving,Rationalize,0.0,Operational
570108520036,SCH B-51 PVC conduit pipe 32 mm (ISI mark) conforming to IS:9537 Part-3 medium for VSS 5 S....,,,Active,Retain,379348.2,Operational
570109140030,"UPS 3 KVA (On line) at least 1 hour battery back up in full load condition with 70 Ah, 6 n....",,,Slow Moving,Rationalize,1274000.0,Operational
570109350060,ALL IN ONE PC HP MAKE,,,Slow Moving,Rationalize,0.0,Operational
570109490714,"Embedded PC ¿ECX-3100 Intel i5 industrial grade, dual monitors  22 inch TFT LED , 32 inch....",,,Active,Retain,0.0,Operational
570109730026,TV SMART LED 65 INCH LG MAKE,,,Slow Moving,Rationalize,0.0,Operational
570110000024,CAMERA PTZ FOR CCTV,,,Slow Moving,Rationalize,35990.0,Operational
570110000036,FULL HD PTZ TYPE IP COLOUR CAMERA WITH 128 GB MEMORY CARD,,,Slow Moving,Rationalize,0.0,Operational
570110180051,SCH B-09 23 inch Full HD (1920 X 1080) LED display monitor (SAMSUNG LS24D304GAWXXL) with I....,,,Active,Retain,158592.0,Operational
570110310025,CAMERA 2 MP BULLET FOR CCTV,,,Slow Moving,Rationalize,0.0,Operational
570110870468,Sch-A-04 eTSR SOFTWARE FOR EACH STATIONS for by Automated Train signal register (e-TSR) So....,,,Active,Retain,52823383.0,Operational
570113330035,SCH B-44 10KVA on-line UPS(NUMERIC LEGRAND PREMIUS 3P-1P) (Single phase) with 1 hr back up....,,,Active,Retain,1527000.0,Operational
570113730025,LAN EXTENDER FOR FIRE DETECTION & ALARM SYSTEM WORK,,,Slow Moving,Rationalize,0.0,Operational
570113910027,UPS 3KVA,,,Dead Stock,Dispose,0.0,Operational
570116980028,THERMAL TRANSFER BAR CODE PRINTER,,,Dead Stock,Dispose,0.0,Operational
570121440132,SCH B-09 PC Workstation for VSS 5 STN WORK BY KS SMART SOLUTIONS PRIVATE LIMITED-CHENNAI,,,Active,Retain,4920656.0,Operational
570121460076,CISCO WEBEX MIDDLEWARE PLATFORM SYSTEM  with Subscription Licence.,,,Active,Retain,0.0,Operational
570121460210,Renewal of EMS license for TEJAS STM NMS Server with three Year validity,,,Active,Retain,0.0,Operational
570122050039,UPS 2 X 10 KVA WITH 12V  42AH BATTERY WITH ACCESSORIES,,,Dead Stock,Dispose,0.0,Operational
570122050131,UPS 2 X 10 KVA WITH 16000VAH capacity BATTERY WITH ACCESSORIES,,,Slow Moving,Rationalize,424682.0,Operational
570126210025,LAPTOP,,,Dead Stock,Dispose,0.0,Operational
570132251169,Supply of HP Intel Core i7 All in One PC with 23.8 Inch Display/ Windows 11 Professional....,,,Dead Stock,Dispose,0.0,Operational
570136210241,Embedded network Gateway for connecting eTSR embedded PCs to central server for electronic....,,,Slow Moving,Rationalize,0.0,Operational
570136210289,Sch-A-04 Embedded network Gateway for connecting eTSR embedded PCs to central server for e....,,,Slow Moving,Rationalize,162000.0,Operational
570146570047,15KVA on-line UPS (Single phase) floor mountable type with 1 hr back up time (min 24000VAH....,,,Slow Moving,Rationalize,1833454.68,Operational
570149350034,VIDEO FACE RECOGNITION SOFTWARE FOR VIDEO FRS SERVER,,,Slow Moving,Rationalize,0.0,Operational
570149350046,VIDEO FACE RECOGNITION SOFTWARE FOR VIDEO FRS SERVER FOR VSS REACH2 WORK,,,Dead Stock,Dispose,10630644.0,Operational
570149350083,Video Face Recognition Software (VFRS)(per camera basis) for Video FRS server as per RDSO ....,,,Slow Moving,Rationalize,12980000.0,Operational
570150100029,CAMERA 4MP BULLET FOR CCTV,,,Dead Stock,Dispose,0.0,Operational
570150950256,"8 Buttons Ethernet Controller and Volume Control, BSS#BSSEC8BV-BLK-MEU",,,Dead Stock,Dispose,162000.0,Operational
570150950270,"8 Buttons Ethernet Controller and Volume Control, BSS#BSSEC8BV-BLK-MEU",,,Dead Stock,Dispose,250000.0,Operational
570150950530,"8 Buttons Ethernet Controller and Volume Control, BSS#BSSEC8BV-BLK-MEU FOR SURYA ELECTRON....",,,Slow Moving,Rationalize,86652.82,Operational
570150950542,"8 Buttons Ethernet Controller and Volume Control, BSS#BSSEC8BV-BLK-MEU for  R RAMA CHANDR....",,,Slow Moving,Rationalize,43326.41,Operational
570152660014,CHAIR TUBULAR WITH ARM,,,Unknown,Monitor,4000.0,Operational
570153210454,TV 55 LED UHD smart SONY FW-55BZ40L,,,Slow Moving,Rationalize,9180000.0,Operational
570153210466,TV- High Resolution Large Video Display units (55 or Higher) suitable for 24X7 working al....,,,Active,Retain,0.0,Operational
570153210582,TV 55 LED UHD smart Samsung  QH55C for  R RAMA CHANDRA REDDY-KADAPA IPIS WORKAT GPD & S....,,,Active,Retain,875000.0,Operational
570153210788,TV 55 LED 4K UHD smart SAMSUNG QA55Q60DAULXL for Tele-Consultancy work at Central Railway ....,,,Slow Moving,Rationalize,0.0,Operational
570153211197,Smart Television LG 98UM5K 98-inch TV 4K UHD Signage Display with ADS display panel,,,Active,Retain,0.0,Operational
570153211239,Sch B-29 55 LED UHD smart TV industrial grade for (24X7)Working for FOB work by SRI SRINIV....,,,Slow Moving,Rationalize,2016000.0,Operational
570153211276,"SCH B-11 Large Format LED Display Unit, 55 (inches) TV(SAMSUNG QM55C LH55QMC) Including w....",,,Active,Retain,1680798.56,Operational
570153211409,"SCH B-31 TV Large Format LED Display Unit, 55 (inches) Including wall mount kit for CCTV ....",,,Active,Retain,900000.0,Operational
