PL_Code,Description,Inventory_Domain,Business_Unit,Division,Equipment_Family,Source_Universe,ABC_Class,Criticality,Current_Stock,Unit_Cost,Inventory_Value,Depot,Snapshot_Date,Pipeline_Version
569005070012,Fire alarm Monitor Module,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,2.0,6200.0,12400.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569005080017,Fire alarm power supply battery 12v 7AH,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,C,,0.0,850.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569005090011,Fire Alarm Linear Heat Interface Module,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,75219.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569005100016,Fire Alarm Panel with Loop,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,186440.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569005110010,Fire alarm GSM Control Panel,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,28850.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569005120015,Fire Alarm Fault Isolator Base Detector,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,2.0,5500.0,11000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569006770017,Fuse PPTC 6 Amps,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,19.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
405000010454,GI Wire 8 SWG,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,5.0,100.53,502.67,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
501000268657,GI PIPE 100 mm dia,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,483.0,838.8,405140.4,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
501000269080,GI PIPE 50mm,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,152.0,343.2,52166.4,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
522001380040,GRS BOX FULL SIZE,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,8.0,48633.0,389064.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567925370032,Ground Connection For  Point Machine 220 mm stroke 1 in 8.5,Railway_Operations,PGT,Palakkad,Point Machine,Operational,C,,3.0,38633.0,115899.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539827310014,GI Ground connection IRS Type,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,3.0,19808.0,59424.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
563000010056,Ground connection rods for TWS point machine (220MM STROKE),Railway_Operations,PGT,Palakkad,Point Machine,Operational,B,,5.0,37514.0,187570.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
563000013562,Galvanised Ground connection for 220mm  point machine with clamp point lock bar assembly 1....,Railway_Operations,PGT,Palakkad,Point Machine,Operational,C,,3.0,42646.83,127940.49,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
563045831326,Galvanized ground connection for 220 mm point machine,Railway_Operations,PGT,Palakkad,Point Machine,Operational,B,,10.0,39548.9,395489.02,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
522001380180,GRS BOX (Half size),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,7.0,28162.14,197135.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
469031378918,PRINTER HP LASER JET (All in one ),Railway_Operations,PGT,Palakkad,Printer,Operational,C,,0.0,19707.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560608710010,PBT TERMINAL 60mm,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,10602.0,70.85,751141.1,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539840550013,PBT FUSE BLOCK 60MM,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1524.0,84.54,128840.48,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
563000200180,Point machine 143 mm stroke ( 400V AC IMMUNISED),Railway_Operations,PGT,Palakkad,Point Machine,Operational,C,,1.0,94791.67,94791.67,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
563003040084,Point machine 143mm-IP67-160V ACI,Railway_Operations,PGT,Palakkad,Point Machine,Operational,A,,10.0,96539.0,965390.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
563003040096,Point machine 143mm-IP67- 400V ACI,Railway_Operations,PGT,Palakkad,Point Machine,Operational,B,,3.0,94923.0,284769.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
570104850078,Portable Data Analyser for RTU/Datalogger,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,76989.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
563015710041,POINT MACHINE 220 mm SEMI ASSEMBLED,Railway_Operations,PGT,Palakkad,Point Machine,Operational,B,,2.0,101348.69,202697.37,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
563045831922,IRS Point machine 220mm  Stroke 400V (TWS),Railway_Operations,PGT,Palakkad,Point Machine,Operational,C,,0.0,111495.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
563045833220,Point Machine 220 mm Stroke  IP 67 400V. ACI,Railway_Operations,PGT,Palakkad,Point Machine,Operational,B,,6.0,100967.0,605802.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564800150017,PBT TERMINAL 25MM,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,989.0,79.47,78598.8,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565199840453,Client PC for interfacing to CMU and CRIS server as per the specification: Intel core i7 m....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,282316.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
549006320036,INDICATION PANEL (for IBS at WRA-KJKD B- line for block section),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,44776.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539803365994,LIGHTNING ARRESTER OF CLASS A FOR BUILDING PROTECTION. (NS-1),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,48.0,52500.0,2520000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539803366007,"Elevation pole/mast of 5m length, for lightning protection. (NS-4)",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,48.0,7000.0,336000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560603040013,LED MAIN SIGNAL ASPECT RED,Railway_Operations,PGT,Palakkad,LED Signal,Operational,B,,44.0,9712.77,427361.66,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
562200010016,56462050: LED SHUNT SIGNAL WITH INBUILT CURRENT REGULATOR WITH RDSO INSPECTION. RDSO SPE.....,Railway_Operations,PGT,Palakkad,LED Signal,Operational,C,,23.0,5900.03,135700.74,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
231057680062,Test link/Box for Lightning Arrester,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,48.0,74.0,3552.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564681370015,LED CALLING ON SIGNAL,Railway_Operations,PGT,Palakkad,LED Signal,Operational,B,,75.0,8021.34,601600.58,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003920041,Sealing lead Tablets,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,83.0,123.42,10243.86,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564681680284,LED Route Signal,Railway_Operations,PGT,Palakkad,LED Signal,Operational,C,,8.0,8648.0,69184.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564681880017,LED MAIN SIGNAL ASPECT GREEN,Railway_Operations,PGT,Palakkad,LED Signal,Operational,A,,97.0,10303.64,999452.79,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567900801023,LIGHTNING AND SURGE PROTECTION DEVICE,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,3.0,31270.0,93810.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
543500020312,CLS LADDER 4.5 mtr,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,13.0,1353.66,17597.53,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567912360043,Resettable 6 digit LCD lighting strock recorder/ transient event counter. (NS-3),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,48.0,10500.0,504000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564681380525,LED  MAIN SIGNAL ASPECT YELLOW,Railway_Operations,PGT,Palakkad,LED Signal,Operational,B,,19.0,9431.74,179203.08,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
429008480029,"SMF lead acid battery, reachable 12V-42AH with warranty.  , .",Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,B,,56.0,3797.24,212645.44,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
869026010019,STORAGE BATTERY 12V/80 AH,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,C,,0.0,6848.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
509000347883,Storage Lead Acid Battery 12V/65 AH,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,C,,0.0,8750.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
509041003659,Solar Panel 12V 35W,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,12.0,4812.0,57744.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560400240494,PD 21 KHZ CARD FOR HASSDAC GG TRONICS MAKE AXLE COUNTER  VER.3.0 with necessary stickers,Railway_Operations,PGT,Palakkad,Axle Counter,Operational,C,,0.0,2655.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560406680029,PD  21 KHZ Card Suitable for GG Tronic make SSDAC Ver 3.0 or latest with necessary sticker....,Railway_Operations,PGT,Palakkad,Axle Counter,Operational,C,,0.0,3540.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560406690035,PD 25 KHZ Card suitable for GG Tronic make SSDAC Ver 3.0 or latest with necessary stickers,Railway_Operations,PGT,Palakkad,Axle Counter,Operational,C,,0.0,3540.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560606610023,SPD CLASS D TYPE 24V DC,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,4500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560614200215,SSBPAC- lightening and surge protection devices Class D for data lines  (1Set=2Nos.),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,25000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560614200227,SSBPAC- lightning and surge protection devices for data lines to Auto-Change over card.  ....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,55000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
562200010119,SHUNT SIGNAL Unit with Offset 90mm,Railway_Operations,PGT,Palakkad,Signal Equipment,Operational,C,,0.0,2860.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539819571023,SPD Indicative type  Class D Protective Device for  110V DC (DEHN part no. 953209),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,6000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539859060027,SOLDER WIRE-Flux Cored,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,2875.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
542222890244,"Sliding Boom Complete set. Including all channels, Pipes, rollers, E type locks etc One c....",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,182975.52,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
031431700058,STAINLESS STEEL WIRE ROPE (SIZE-4 MM),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,5000.0,171.78,858900.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564700010027,"Shunt signal,Base and  Post",Railway_Operations,PGT,Palakkad,Signal Equipment,Operational,C,,11.0,3203.09,35234.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567900419566,"SSBPAC- Relays  1. QNN1 4F 4B RELAY - 4 nos, 2. QNA1 8F 8B RELAY - 10nos, 3. QL1 11F 4B R....",Railway_Operations,PGT,Palakkad,Relay,Operational,C,,0.0,185000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567900805272,SURGE PROTECTION DEVICE 24V,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,40.0,3661.02,146440.6,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567900808819,SURGE PROTECTION DEVICE CLASS D-110V,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,40.0,3990.98,159639.28,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
555500100019,SCREW COUPLING SINGLE END,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,97.0,1575.0,152775.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560200640038,SSBPAC- Microprocessor  based station  master  block  panel ( SSBPAC(Digital) for Single L....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,1355000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560400230038,PD 25 KHZ  CARD FOR HASSDAC GG TRONICS MAKE AXLE COUNTER VER.3.0 with necessary stickers,Railway_Operations,PGT,Palakkad,Axle Counter,Operational,C,,0.0,2655.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
570100421574,SSBPAC-Station mastersblock panel for Single line-SSBPAC(D)as per RDSO/SPN/175/2005 or l....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,205000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
570100421586,SSBPAC- lightening and surge protection devices Class C for Power Lines to block instrume....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,29000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
570100421598,SSBPAC -Auto-change over card which includes one voice modem circuit & one E1 converter c....,Railway_Operations,PGT,Palakkad,Network Equipment,Operational,C,,0.0,95000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
570100421628,SSBPAC(D) for single line along with station master block panel,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,495000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
733000200042,Sealing wire,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,57.936,201.78,11690.33,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
502323191505,Signal post Telephone (SPT),Railway_Operations,PGT,Palakkad,Telephone,Operational,C,,0.0,416.44,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
430501210081,EARTH TESTER,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,3000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569004630010,Earthing MS flat 35mm x 6mm,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,5676.0,80.0,454080.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560604295862,Earth leakage detector  (8 Channel),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,143000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560604296271,Earth leakage detector 12 channel,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,99710.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560616840086,PMDC MOTOR 24V DC/90W FOR EOLB SPARE,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,8.0,13621.1,108968.8,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539817610062,EWS LOCK,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,103.0,182.08,18754.03,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539823790017,EMERGENCY PANEL FOR ELECTRONIC INTERLOCKING,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,6.0,365205.0,2191230.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539863350030,Earthing arrangement (Special earth) copper bonded steel electrodes of 3.0Mtr long 17mm Di....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,45.0,20323.66,914564.75,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
542218842329,EOLB  SPARE BOOM,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1.0,28202.0,28202.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
371572210520,EPOXY PAINT GLOSSY in  golden yellow colour (packing resin in 20 lrs MS Drums and Hardner....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,177.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565100190054,Electrically Operated Lifting Barrier,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,423840.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565198793078,ELECTRIC KEY TRANSMITTER (EKT),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,20.0,4320.5,86409.98,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565199452726,.....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,215619.04,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
549008650015,"EARTHINGCOPPER BUS BAR 300 X 25 X6MM-1NO,",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,3.0,600.0,1800.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
549008660010,EARTHING COPPER CABLE 35 SQMM,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,350.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
549008670014,. EARTHING COPPER CABLE 16 SQMM,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,25.0,180.0,4500.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
551200010017,E TYPE LOCKS OF VARIOUS WARDS,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,29.0,1617.39,46904.25,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
920500020022,ENGINE OIL 15W 40,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,198.73,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569004580018,EARTHING COPPER BUS BAR 150 X 25 X6MM-1NO,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,42.0,303.57,12750.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569004590012,"EARTHINGCOPPER BUS BAR 200 X 25 X6MM-1NO,",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,9.0,436.36,3927.28,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569004600017,Earthing Salt,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1631.0,6.0,9786.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569004610011,Earthing Charcoal,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1906.0,29.0,55274.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569004620016,"Earth enhancing compound (JAM PLUS bag) 10Kg,",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
508002210705,"Earthing arrangements(Copper bonded steel rod17.2mm*3 Mtr),Compound in 10 KG BAGS -3 Nos f....",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,14.0,9605.33,134474.61,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
470500010011,INVERTORS 110V 2 KVA,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,50440.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569002490324,IPS Spare  DC DC CONVERTER 24-32 V /5 A  as per RDSO Spec No. RDSO/SPN/165/2012,Railway_Operations,PGT,Palakkad,IPS,Operational,C,,6.0,22375.0,134250.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560601730014,INSULATION GAUGE TIE PLATE,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,341.0,59.89,20421.47,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560602380011,INSULATION FOR L BRACKET,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,860.0,59.88,51496.8,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560603720048,"IPS Amara Raja I) DC-DC CONVERTER  24-32V/5A -02 Nos, ii)SPD Set  Class C 120V-1Set, iii) ....",Railway_Operations,PGT,Palakkad,IPS,Operational,C,,0.0,293744.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560606843510,IPS Spare Inverter 2KVA Modules as per RDSO specification RDSO/SPN/165/2012 or latest,Railway_Operations,PGT,Palakkad,IPS,Operational,B,,4.0,111953.0,447812.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539809991428,Rail insulation 60 Kg,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,760.0,653.72,496827.2,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539829680120,SPARE for IPS SMR Module of rating 110V 20A As per Spec No. RDSO/SPN/165/2012 (VER 3.0),Railway_Operations,PGT,Palakkad,IPS,Operational,A,,22.0,88342.87,1943543.23,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539832391173,IPS DC DC converter 24-40V/5A (spare) [ as per RDSO Spec no. RDSO/SPN/165/2012],Railway_Operations,PGT,Palakkad,IPS,Operational,C,,6.0,22622.0,135732.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
401107473190,INDOOR CABLE 40 Core X 0.6 MM,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,A,,1927.0,405.0,780435.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569022980023,LC GATE PANEL,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,84938.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569895020150,Point insulation ( Nylon -66) Complete set with RDSO spec IRS-S-40/84 or latest consist o....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,59.88,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
563045830012,"Insulation Set for leading Stretcher Bar for IRS Point machine ( Plate-T 10367, 01 no, Bu....",Railway_Operations,PGT,Palakkad,Point Machine,Operational,C,,458.0,59.85,27412.67,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
563045832343,Insulation Set for Ground connection 220mm TWS Point machine.,Railway_Operations,PGT,Palakkad,Point Machine,Operational,C,,75.0,1343.28,100745.78,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564800570079,IPS Inverter 2KVA (spare) [110vdc/230vac as per RDSO Spec no. RDSO/SPN/165/2012],Railway_Operations,PGT,Palakkad,IPS,Operational,C,,0.0,111953.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565198332830,"INVERTER 24VDC-110VAC, 500VA",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,12.0,38203.38,458440.54,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567900828144,MINI IPS(INTEGRATED POWER SUPPLY) MAKE:-  STATCON,Railway_Operations,PGT,Palakkad,IPS,Operational,A,,4.0,899739.97,3598959.88,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567908487032,IPS Spare  DC DC CONVERTER ( 24-40V)/ 10Amp ) as per RDSO Spec No. RDSO/SPN/165/2012 AMAR....,Railway_Operations,PGT,Palakkad,IPS,Operational,C,,0.0,22992.2,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560400022715,DC-DC CONVERTOR MODULE 24v/32v/5A of Amara raja IPS,Railway_Operations,PGT,Palakkad,IPS,Operational,C,,0.0,9000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
675903650011,Invertor 110 Volt(1.5 KVA),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,44200.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567913750011,Electrical Signalling equipments and spares not otherwise classified.,Railway_Operations,PGT,Palakkad,Signal Equipment,Operational,C,,0.0,33671.3,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567925630017,Capacity Enhancement of existing HBL make IPS with additional modules to cater additional ....,Railway_Operations,PGT,Palakkad,IPS,Operational,B,,1.0,293744.0,381867.2,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
472200010039,INTEGRATED POWER SUPPLY (IPS) .,Railway_Operations,PGT,Palakkad,IPS,Operational,C,,0.0,1455000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567912260012,.....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,5484.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564400030010,Route Indicators multi lamp type.,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,28200.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
